Surface analysis

Generated: Monday 05 July 2021 15:29:43

						
Left filename	Left3_2m.jpg					
Left frame number	      0					
Plane definition points	69					
RMS plane fit (mm)	93.532					
X plane direction (unit vector)	[0.9724, -0.0000, 0.2333]					
Y plane direction (unit vector)	[-0.0273, 0.9931, 0.1136]					
Z plane direction (unit vector)	[-0.2317, -0.1169, 0.9657]					
Plane shift (mm)	[-1094.7889, -761.9029, -1859.0587]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1025.043	893.958	293.367				
1226.024	649.503	247.042				
237.050	890.548	79.995				
419.495	548.976	90.692				
920.553	213.826	146.563				
809.749	1053.976	295.758				
1134.022	294.533	142.876				
677.386	174.243	319.025				
1089.832	1121.633	199.475				
981.265	679.689	303.986				
1329.220	130.986	124.881				
819.204	678.007	186.860				
1326.221	932.471	150.750				
616.482	462.838	63.869				
948.985	0.000	142.278				
733.645	881.372	304.166				
0.000	622.391	29.365				
480.894	1056.170	18.516				
411.176	210.130	252.165				
193.395	273.338	318.652				
1318.506	1165.070	70.241				
1401.229	366.923	50.530				
918.049	356.819	86.057				
118.654	608.766	0.000				
367.522	1225.897	170.672				
856.041	881.457	65.079				
1129.234	81.280	26.107				
1503.029	586.705	90.283				
640.697	1164.059	208.143				
397.687	882.376	43.096				
967.316	1038.545	210.308				
1094.919	1008.497	161.720				
803.838	176.833	218.105				
994.153	362.113	148.268				
818.880	977.225	311.158				
241.956	973.060	70.777				
951.718	858.810	264.368				
1267.293	400.904	57.762				
522.467	871.228	66.619				
638.972	790.190	113.816				
291.456	734.562	79.364				
948.065	769.741	282.855				
899.439	670.683	265.245				
879.719	471.197	150.288				
801.443	510.004	72.553				
734.340	660.614	97.773				
697.302	381.299	81.896				
1419.085	554.478	100.338				
1344.560	240.415	110.489				
1229.483	523.843	192.711				
1342.793	537.862	82.697				
1075.392	519.824	226.419				
161.593	406.703	282.995				
1391.773	705.252	152.665				
276.349	426.858	57.689				
1244.128	1007.123	100.725				
1095.294	415.348	152.309				
329.379	614.742	126.978				
1037.193	231.197	92.874				
589.607	220.671	243.618				
1351.706	849.338	143.087				
323.315	1049.154	133.232				
836.290	359.224	43.396				
1261.965	208.750	96.872				
686.010	226.359	164.466				
1095.370	637.318	328.610				
983.723	517.460	315.869				
932.627	587.606	206.897				
823.737	88.253	241.286				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
849.376	159.638	201.985	31.780	53.000	5537.372	6513.960
897.759	100.693	176.709	40.754	83.747	12136.021	16020.633
768.321	146.443	259.472	42.081	60.913	5626.314	7580.659
637.433	157.542	270.825	60.871	195.650	8819.691	18118.319
727.966	99.461	211.910	62.728	195.711	10572.546	23073.143
871.263	522.936	143.246	45.217	268.379	5582.690	7925.245
851.091	591.872	155.437	42.024	227.374	10330.491	13906.337
883.757	645.432	219.667	57.443	223.616	3211.330	5967.558
932.023	525.421	224.351	60.253	279.787	4829.663	9733.795
937.777	645.993	258.709	43.059	203.959	3548.365	4856.457
1003.907	580.795	283.792	52.355	309.529	6977.926	11424.879
1003.088	634.871	279.831	43.103	212.855	6283.981	8606.701
952.532	450.257	204.808	57.646	223.165	8319.607	15546.450
1051.495	558.201	290.299	55.311	136.055	5361.678	9420.906
1051.470	484.211	231.532	48.189	117.770	4812.145	7218.084
1024.390	431.641	205.482	49.296	153.983	8133.561	12471.894
1183.626	603.555	256.121	38.013	121.992	8230.097	10445.945
1133.415	560.329	249.247	43.311	165.093	9012.213	12385.530
1115.479	726.927	289.673	33.735	63.236	17193.970	20675.389
1022.826	767.006	301.611	14.457	285.586	14245.726	14711.573
1008.234	695.583	305.150	13.142	320.318	4434.336	4553.594
651.001	207.091	242.369	71.163	12.861	2487.538	7704.251
