Surface analysis

Generated: Wednesday 07 July 2021 18:57:10

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	203					
RMS plane fit (mm)	55.578					
X plane direction (unit vector)	[0.9901, -0.0000, 0.1401]					
Y plane direction (unit vector)	[0.0157, 0.9937, -0.1111]					
Z plane direction (unit vector)	[-0.1392, 0.1122, 0.9839]					
Plane shift (mm)	[-1624.7435, -444.0958, -2209.7730]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
660.632	256.946	148.245				
695.065	1266.752	274.561				
1693.190	935.731	129.117				
2253.530	1063.527	183.663				
1454.011	364.986	166.416				
1030.734	1431.542	158.106				
2048.270	1464.233	214.625				
1240.687	983.726	79.930				
693.022	1036.108	176.287				
2715.245	0.000	103.939				
1746.878	486.060	208.331				
1406.056	1491.017	139.736				
1767.587	1122.837	74.229				
1153.152	851.122	106.758				
1518.978	756.041	27.773				
2044.961	1055.045	66.016				
1203.774	87.048	220.577				
263.606	1407.943	238.283				
1792.375	176.721	142.261				
2044.409	766.281	45.119				
1666.251	1414.063	82.016				
986.007	1231.849	183.797				
360.777	1010.179	170.540				
0.000	844.149	160.533				
1061.180	323.605	96.850				
866.858	757.064	125.094				
1576.927	650.925	33.546				
1565.303	1595.160	224.816				
1753.145	667.684	176.099				
2182.756	438.297	101.301				
2459.641	914.931	146.068				
1450.498	1599.483	162.474				
2046.318	46.026	214.159				
1186.590	1586.991	100.645				
1200.495	631.305	85.604				
619.493	596.469	54.022				
1297.845	1504.409	84.186				
1789.493	1394.597	43.067				
2271.298	633.224	114.804				
593.107	1136.231	231.185				
1555.348	1462.978	161.389				
918.351	1468.152	138.224				
1913.523	1420.097	197.170				
500.463	1301.099	363.296				
2066.503	308.701	128.455				
1328.742	540.001	173.457				
591.352	354.893	192.773				
1575.577	954.536	130.305				
612.223	465.138	174.716				
747.796	1341.648	146.349				
777.796	760.623	148.919				
1477.720	1327.527	151.995				
2436.907	517.872	135.805				
291.630	1304.989	159.273				
1899.016	1364.837	34.871				
118.626	1036.694	155.175				
993.173	866.183	105.127				
1545.006	159.029	82.569				
106.221	829.697	153.543				
1233.211	1259.933	78.799				
440.121	475.845	8.641				
694.057	1219.730	136.880				
1107.861	507.388	91.291				
1731.156	1230.882	90.570				
1901.878	601.931	76.308				
1492.882	1217.783	56.168				
792.834	1188.910	120.361				
1250.272	852.791	69.679				
1666.797	1067.038	81.249				
1865.035	741.650	81.067				
1595.984	1182.008	69.329				
671.015	808.065	166.042				
1442.078	1109.453	47.004				
290.944	1154.309	131.635				
166.744	1154.500	126.778				
2109.633	136.685	177.418				
1371.824	676.123	47.375				
1941.211	1152.989	67.773				
2234.558	238.929	166.254				
804.167	1073.756	153.853				
220.356	936.856	96.533				
1185.563	1090.458	75.833				
1969.873	450.053	132.630				
1656.410	1504.833	165.311				
1567.720	1063.080	89.434				
2035.863	1183.198	82.528				
582.342	1248.757	229.386				
812.684	482.328	91.859				
1084.480	1215.166	162.170				
501.347	973.724	176.452				
1902.146	1006.365	83.241				
2333.709	1038.790	208.078				
1032.366	968.291	89.844				
2365.697	812.976	152.877				
637.404	944.363	142.034				
2090.529	518.001	51.915				
447.358	758.500	43.385				
2221.064	1159.179	235.572				
1268.297	397.546	82.340				
1470.296	950.682	99.490				
129.494	934.721	130.388				
2280.871	942.077	217.004				
1346.425	952.505	53.407				
797.368	892.437	183.410				
320.806	909.852	85.159				
2018.213	931.404	61.932				
473.469	876.504	125.364				
868.362	343.952	81.683				
916.078	506.192	127.659				
392.309	1266.614	121.707				
1107.453	1355.922	94.847				
1954.214	115.153	186.572				
1297.962	290.374	84.528				
1406.955	215.325	34.423				
1356.136	835.484	61.785				
2153.688	224.227	136.748				
896.057	939.332	178.419				
282.152	790.089	78.803				
2160.803	803.638	152.626				
1731.087	842.831	118.633				
692.637	487.080	122.698				
2439.029	106.712	181.381				
979.793	763.086	123.337				
1635.148	776.071	59.161				
