Surface analysis

Generated: Friday 25 June 2021 14:37:37

						
Left filename	Left2_5m.jpg					
Left frame number	      0					
Plane definition points	63					
RMS plane fit (mm)	123.424					
X plane direction (unit vector)	[0.9811, -0.0000, 0.1935]					
Y plane direction (unit vector)	[-0.0419, 0.9763, 0.2123]					
Z plane direction (unit vector)	[-0.1890, -0.2164, 0.9578]					
Plane shift (mm)	[-1699.2218, -1169.3685, -2420.8052]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
206.292	1506.552	1.284				
2225.075	52.374	143.383				
2178.966	1458.234	308.656				
1548.536	1239.429	312.542				
720.904	132.411	340.053				
1209.743	621.700	447.564				
2190.815	1040.927	158.243				
1280.914	827.585	317.201				
1342.982	1420.663	171.799				
1617.633	1416.497	302.153				
1900.096	615.467	53.297				
2018.477	306.772	92.444				
949.786	1342.553	230.699				
567.293	1427.617	110.276				
1897.411	1059.065	134.471				
565.895	305.743	357.255				
285.303	470.923	365.705				
842.652	644.145	445.048				
1841.833	1481.873	283.104				
1556.671	191.135	80.755				
71.209	1556.071	16.105				
1725.359	1187.029	358.433				
38.531	427.083	238.615				
1684.463	516.806	85.536				
1275.453	1303.745	273.489				
1457.646	1287.782	285.388				
1123.030	1285.826	256.303				
1304.681	996.651	321.648				
1058.068	790.058	386.982				
0.000	1362.255	67.285				
1185.993	864.785	355.627				
1633.263	1076.687	355.395				
2119.713	1155.932	158.570				
967.277	1146.370	294.902				
826.537	1279.973	254.883				
1657.234	328.075	150.092				
1439.344	1173.513	310.535				
40.311	611.123	201.109				
1081.734	970.208	342.054				
160.831	861.198	117.899				
95.174	976.623	104.364				
1209.035	1007.723	352.593				
1346.188	1189.843	289.519				
2128.979	914.987	157.838				
1852.270	447.419	93.794				
1521.481	953.324	339.940				
924.454	861.163	374.730				
1743.855	1476.198	285.339				
2048.840	474.858	120.522				
1386.623	476.558	89.030				
1426.340	1068.214	330.256				
2153.402	579.516	160.516				
1039.251	627.014	436.941				
2071.661	757.153	144.271				
335.879	685.075	262.661				
180.490	1263.394	0.000				
163.631	1108.036	50.532				
1782.684	1361.550	345.416				
1248.099	1107.582	320.102				
1882.418	275.062	133.784				
1993.483	192.248	133.665				
1977.445	47.901	191.934				
1774.333	0.000	234.106				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1350.636	107.849	218.305	47.610	12.390	86263.098	127954.225
1992.284	33.425	189.808	11.431	74.768	5476.698	5587.540
1878.065	107.654	186.608	18.759	23.245	25345.370	26767.224
1662.746	173.070	154.984	34.941	270.551	24514.008	29904.470
1771.328	201.046	172.661	18.788	25.208	33834.775	35739.021
1951.115	171.737	153.127	24.963	36.815	8680.040	9574.463
2065.334	97.507	156.327	23.115	26.304	17836.418	19393.402
1964.793	258.027	119.964	21.133	36.837	7394.742	7927.929
2079.012	183.798	123.164	19.853	25.421	15009.431	15957.852
1797.307	350.185	125.890	16.042	27.439	18606.988	19360.942
1917.722	343.084	106.674	20.013	41.214	12203.411	12987.690
1326.373	1057.482	324.002	3.609	254.328	8772.434	8789.869
1340.209	1121.879	313.292	19.220	3.273	9261.963	9808.661
1253.938	1037.319	331.448	21.526	61.171	4991.756	5366.041
1215.527	1232.384	283.298	16.416	330.956	14704.775	15329.680
1289.913	1200.390	294.370	14.258	30.094	8495.705	8765.701
1179.623	1028.504	338.250	24.323	333.461	5623.311	6171.079
1099.037	1074.720	319.019	13.343	345.854	22515.191	23139.871
1112.802	1179.926	290.436	18.245	352.220	22601.903	23798.319
1708.559	1321.692	335.334	14.484	304.105	15977.302	16501.801
1714.724	1418.081	310.969	26.583	348.611	8394.561	9386.895
1789.457	1439.874	304.619	27.545	359.187	5726.717	6458.817
1914.743	1333.119	262.363	34.824	74.257	26357.275	32107.209
1933.269	1192.182	212.819	33.248	165.174	39178.044	46846.467
1801.818	1202.548	279.440	48.417	104.579	18681.109	28146.840
442.016	1024.361	189.358	27.580	310.622	154999.706	174870.869
519.154	1271.875	138.564	26.095	307.926	71223.794	79308.083
220.114	884.770	143.697	31.523	297.070	21850.816	25633.417
139.879	981.953	90.932	20.835	44.832	8264.881	8843.119
303.805	1266.349	53.603	30.108	310.087	28662.030	33132.105
114.707	1244.562	39.272	30.345	62.664	14853.644	17211.700
86.268	1148.972	74.061	24.387	64.253	19453.072	21358.755
318.025	1399.187	37.187	16.560	275.045	44908.345	46851.657
128.927	1377.400	22.856	19.399	96.911	23219.174	24616.744
695.623	942.070	297.425	18.925	311.201	131871.458	139407.481
700.995	730.128	360.813	28.866	324.020	56663.367	64702.858
581.475	544.988	354.988	19.736	275.236	91410.430	97114.835
395.692	487.247	328.540	26.515	33.466	34221.783	38244.474
179.007	719.132	193.890	30.695	326.057	32500.816	37796.315
220.497	589.040	276.492	33.549	328.215	29778.143	35730.202
2118.014	750.552	154.208	12.168	267.952	11541.587	11806.826
2041.720	650.712	119.361	24.355	255.865	21028.934	23083.131
1956.390	810.562	110.680	22.797	243.844	38243.119	41483.541
2032.684	910.402	145.526	7.531	252.286	22403.669	22598.593
867.602	467.857	407.347	11.962	173.799	51346.002	52485.661
1211.872	575.091	324.512	69.330	183.131	11902.858	33720.849
1048.926	411.994	288.675	44.204	132.518	109854.423	153242.872
979.990	687.072	422.990	17.021	12.692	16188.258	16929.838
1102.354	679.591	423.829	17.582	350.451	13948.826	14632.373
2132.318	312.887	132.114	19.455	257.026	45336.550	48081.786
2073.573	453.715	124.494	16.105	245.534	7198.809	7492.859
2034.113	556.614	111.445	22.769	274.878	15134.791	16413.919
2157.732	845.144	158.866	1.199	288.205	11909.985	11912.592
