Surface analysis

Generated: Wednesday 07 July 2021 19:33:00

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	51					
RMS plane fit (mm)	56.224					
X plane direction (unit vector)	[0.9978, -0.0000, 0.0669]					
Y plane direction (unit vector)	[0.0144, 0.9764, -0.2154]					
Z plane direction (unit vector)	[-0.0653, 0.2159, 0.9742]					
Plane shift (mm)	[-1547.3251, -167.7687, -2351.3984]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
635.967	1015.962	250.570				
1276.445	259.253	55.969				
1103.328	794.102	0.000				
1195.918	1398.372	16.427				
2821.678	1748.752	76.467				
1858.832	392.334	82.913				
1508.977	1471.729	104.300				
2045.628	1484.338	145.734				
2360.137	953.317	233.259				
2048.667	783.343	112.513				
1567.883	266.128	173.372				
2339.192	146.242	131.942				
1722.272	695.191	139.441				
1615.275	1268.288	137.561				
614.860	268.559	117.791				
585.238	1377.959	90.885				
1809.880	1193.853	108.191				
1310.360	764.236	74.090				
915.351	1788.997	70.701				
806.869	441.871	163.202				
1503.228	596.227	51.776				
946.694	1041.905	38.526				
924.712	246.322	84.271				
483.881	573.031	232.449				
2778.827	1126.951	90.303				
0.000	527.142	69.380				
1690.061	51.282	92.454				
2030.553	0.000	26.868				
710.960	860.701	116.662				
2299.991	507.784	221.686				
834.204	325.225	150.116				
1360.366	402.300	56.140				
857.923	1550.379	85.275				
460.904	1056.205	172.050				
1064.080	1086.018	78.936				
1604.943	1007.724	96.699				
1867.475	569.965	103.849				
1392.062	249.047	50.216				
1087.099	492.833	48.082				
992.341	852.264	64.764				
833.130	709.586	53.902				
1205.511	996.361	80.167				
1597.348	767.662	67.060				
1371.060	523.446	92.198				
778.022	1214.429	81.058				
929.245	443.332	134.300				
883.140	1299.780	75.849				
1462.839	390.380	58.447				
1224.097	535.925	46.828				
2734.656	1016.267	48.122				
1486.258	115.892	106.874				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1229.139	207.156	82.372	24.382	8.114	26568.783	29170.446
1263.726	145.244	105.707	22.530	188.233	12593.508	13634.085
1008.610	210.258	102.979	43.262	10.689	13963.641	19174.913
1482.068	210.356	110.154	34.884	264.608	12510.176	15250.440
1581.401	144.434	124.234	22.521	188.228	17946.145	19427.746
1384.922	208.064	71.020	26.572	10.732	7216.749	8069.043
2464.928	825.789	167.689	27.430	100.531	81537.252	91865.491
2624.540	1032.179	123.895	40.753	136.007	19336.371	25525.396
2457.946	556.764	133.917	32.558	106.548	88541.338	105050.616
1301.839	607.869	71.039	17.169	269.503	17314.907	18122.487
1318.508	487.224	65.055	23.100	231.007	8968.662	9750.414
1195.880	429.337	50.293	1.881	357.960	20079.642	20090.467
1286.970	399.159	52.979	2.895	299.229	15353.473	15373.090
1138.174	607.620	31.636	9.489	345.534	20286.967	20568.398
1212.595	698.088	40.306	19.597	272.413	24922.020	26454.355
1405.089	347.242	54.934	2.994	211.943	7663.279	7673.752
1474.262	301.852	94.012	38.395	292.833	11820.208	15081.557
1608.300	459.647	64.379	4.367	305.709	40717.322	40835.868
1629.851	349.614	104.911	41.075	355.652	24703.974	32770.422
1445.709	503.351	67.474	17.971	95.475	12133.407	12755.719
1398.089	438.709	68.928	16.597	190.937	6270.787	6543.417
748.800	1297.389	82.598	2.877	90.978	16822.146	16843.375
775.434	1409.373	84.003	3.059	128.706	36341.227	36393.083
964.638	1142.568	64.437	18.697	231.620	16537.233	17458.564
869.285	1185.371	65.144	10.076	128.422	16265.890	16520.684
1047.712	1261.390	57.071	11.387	46.616	42349.605	43199.988
978.994	1416.177	59.184	11.114	95.236	40433.987	41206.844
980.352	394.162	88.884	34.417	113.067	15437.106	18712.880
896.054	338.293	122.896	29.365	118.138	9094.284	10435.061
856.773	403.476	149.206	13.688	103.459	7157.323	7366.530
949.825	548.583	78.761	31.157	42.132	23393.411	27336.676
856.415	531.596	117.135	24.216	30.990	16361.760	17940.435
786.894	1090.765	123.385	37.141	59.105	28991.802	36369.126
666.409	1202.783	140.838	35.037	43.485	30745.633	37550.509
1394.882	627.969	72.688	15.000	60.059	18121.329	18760.603
1641.521	823.526	101.067	32.926	260.827	15269.975	18192.105
1607.616	686.360	86.092	26.985	289.939	14118.677	15843.604
1504.217	846.541	79.283	7.236	168.194	34434.590	34711.049
1470.312	709.375	64.309	6.075	166.012	24438.769	24576.803
1475.243	1090.791	104.809	9.073	193.386	51980.227	52638.856
1206.399	851.566	51.419	23.553	242.554	22462.950	24504.398
1155.169	1160.250	58.510	10.528	30.105	27998.375	28477.783
1338.901	1221.007	78.052	15.947	302.324	83669.104	87017.776
1373.605	922.774	83.652	3.421	222.169	46954.877	47038.692
