Surface analysis

Generated: Tuesday 06 July 2021 16:44:17

						
Left filename	Left3_2m.jpg					
Left frame number	      0					
Plane definition points	92					
RMS plane fit (mm)	83.967					
X plane direction (unit vector)	[0.9919, -0.0000, 0.1273]					
Y plane direction (unit vector)	[0.0299, 0.9720, -0.2329]					
Z plane direction (unit vector)	[-0.1237, 0.2348, 0.9641]					
Plane shift (mm)	[-1229.4073, -207.2725, -2133.0627]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1736.929	0.000	26.160				
1410.400	913.176	158.048				
521.547	1010.948	183.480				
271.509	1617.734	18.115				
0.000	1179.003	161.279				
410.841	647.826	74.036				
601.280	406.905	148.274				
1066.387	547.960	286.824				
1155.008	1504.623	171.659				
1630.567	520.293	68.217				
1181.276	100.808	317.598				
784.301	533.648	131.522				
612.646	1611.383	167.997				
515.937	15.153	267.349				
131.972	453.897	31.486				
13.692	295.848	325.370				
1017.726	905.992	308.030				
1600.718	1100.696	281.235				
1249.754	539.188	89.936				
935.831	1211.610	269.687				
201.593	738.752	8.209				
610.521	767.701	208.310				
1166.591	1088.099	198.024				
1823.061	298.722	52.704				
1871.234	667.027	231.465				
1424.756	1454.102	28.922				
1296.370	723.045	113.914				
1374.731	367.833	98.331				
777.201	224.622	180.629				
902.881	114.247	182.910				
865.051	1574.272	142.768				
1132.936	1368.764	165.016				
1570.042	647.022	124.983				
1044.718	422.375	265.102				
1236.197	440.094	140.142				
1371.455	273.207	67.289				
995.688	1065.052	279.066				
748.392	143.557	220.888				
1435.598	786.391	153.889				
842.675	1163.381	263.404				
646.071	1161.908	220.434				
297.873	849.593	31.081				
1553.791	328.675	146.228				
705.946	710.418	170.745				
1752.567	474.459	111.263				
278.764	1065.852	50.437				
692.868	911.214	227.403				
894.442	872.834	252.513				
1490.898	98.058	109.052				
1317.793	1157.189	71.469				
1198.522	854.138	240.558				
1547.351	876.292	194.557				
334.062	965.837	21.392				
1674.995	701.070	189.547				
39.688	1016.632	199.314				
1297.754	854.780	156.697				
865.347	763.499	257.616				
1077.133	698.512	244.492				
1200.827	753.050	171.131				
1415.216	1310.395	79.058				
1198.748	1170.119	249.879				
1011.263	1475.986	155.834				
164.727	563.120	270.514				
1.736	578.052	119.545				
171.264	587.975	0.000				
1339.391	545.640	102.257				
1464.939	529.261	142.233				
1847.754	519.093	166.239				
1141.680	481.663	130.895				
1475.507	394.841	117.590				
1295.273	1484.383	56.971				
703.465	1461.790	160.919				
888.549	228.106	189.800				
840.493	1428.459	122.229				
235.217	402.117	34.604				
419.646	356.883	70.604				
1469.284	1074.902	195.090				
1647.563	327.380	127.170				
1591.195	99.394	105.094				
414.470	1534.752	100.881				
1093.259	253.900	293.001				
619.317	1330.883	122.624				
571.999	239.001	208.650				
1824.079	421.345	146.649				
1514.199	193.942	136.716				
415.160	185.722	72.131				
187.670	881.244	109.875				
1724.360	123.599	79.426				
1206.121	276.511	299.959				
1708.793	240.677	98.859				
1303.167	98.893	156.303				
438.351	99.540	252.554				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
475.170	174.755	177.778	65.910	319.613	7376.133	18071.025
508.762	117.898	242.851	14.289	16.959	11049.222	11401.973
322.660	136.847	281.757	36.009	37.176	10302.351	12735.883
289.068	193.703	216.685	70.139	28.033	16022.740	47162.688
1388.507	156.719	110.881	25.789	31.647	16390.495	18203.553
1510.331	65.650	97.172	18.320	130.775	9101.498	9587.405
1407.124	66.567	166.687	78.732	16.184	5611.769	28720.104
1293.581	216.204	174.517	54.598	91.643	14522.781	25069.258
1230.188	158.737	257.953	52.952	93.745	10732.153	17813.215
1604.729	178.004	113.556	15.270	122.635	10998.368	11400.864
1623.518	254.000	120.915	15.851	124.719	9866.721	10256.739
1674.783	154.557	94.460	14.424	122.194	7983.747	8243.601
1726.472	288.926	92.911	22.804	94.145	6730.757	7301.483
1752.071	220.999	76.996	25.139	102.951	7140.981	7888.171
1160.218	210.406	303.519	7.988	323.154	9634.234	9728.619
1114.699	317.595	286.020	9.428	327.323	10055.981	10193.673
1194.666	399.423	190.332	44.139	18.445	8355.807	11643.219
1130.839	393.516	231.985	52.187	34.962	11856.277	19338.611
1317.435	305.850	155.193	55.398	105.055	7827.912	13784.788
1272.350	361.479	179.477	48.249	41.365	12417.490	18647.872
1684.161	74.331	70.227	25.813	146.615	8381.599	9310.640
1761.450	140.773	52.763	43.269	111.288	7200.261	9888.591
266.832	970.978	60.568	30.378	86.755	9659.605	11196.886
273.202	898.891	54.116	34.614	100.672	6977.949	8478.708
229.045	823.196	49.721	40.196	141.603	7631.186	9990.522
76.365	825.309	142.911	24.713	118.132	35020.093	38550.931
130.333	732.683	79.209	50.509	120.235	15357.783	24148.945
168.707	987.909	119.875	31.781	88.488	19825.877	23322.709
356.674	314.908	59.113	10.884	274.160	15885.026	16176.016
221.356	294.563	144.035	51.583	44.184	33529.612	53959.492
468.935	260.536	117.128	41.409	272.081	13302.822	17736.970
1458.850	188.402	104.352	30.504	255.243	7766.945	9014.589
1479.815	265.274	116.744	24.518	277.834	11185.321	12293.823
1532.097	130.465	116.954	16.815	171.734	4792.875	5006.960
1571.851	283.332	136.705	13.477	122.795	6342.755	6522.346
1808.133	471.632	141.384	28.802	262.866	4123.799	4705.979
1831.631	413.053	121.864	68.535	108.007	1401.773	3830.671
1741.403	407.728	128.361	22.064	318.066	8047.548	8683.510
1764.901	349.149	108.841	39.510	158.756	10774.688	13965.750
530.975	334.263	142.509	35.639	309.501	14516.112	17861.587
612.109	132.570	232.296	14.272	14.538	22418.116	23132.071
