Surface analysis

Generated: Tuesday 29 June 2021 12:52:50

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	47					
RMS plane fit (mm)	134.666					
X plane direction (unit vector)	[1.0000, -0.0000, 0.0043]					
Y plane direction (unit vector)	[0.0009, 0.9792, -0.2027]					
Z plane direction (unit vector)	[-0.0042, 0.2027, 0.9792]					
Plane shift (mm)	[-912.8335, -207.4395, -2262.1216]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
279.217	924.381	131.667				
1232.990	615.307	177.570				
363.321	433.500	464.035				
1181.861	0.000	322.857				
740.221	416.620	163.644				
935.758	1436.459	230.098				
1527.711	1165.124	229.396				
1777.041	1252.971	201.247				
816.962	1074.979	200.462				
1013.538	486.510	232.407				
1647.801	297.405	201.365				
523.601	62.036	187.901				
837.125	135.600	201.170				
1296.221	1387.287	115.489				
561.324	641.071	713.856				
595.439	1295.455	109.832				
1269.961	1029.233	199.824				
1381.720	362.131	188.927				
70.497	639.371	109.535				
1410.333	1498.152	186.641				
1619.695	917.875	250.538				
1855.444	390.849	192.446				
1144.924	905.005	205.314				
734.181	552.318	135.491				
0.000	989.411	173.332				
528.579	255.744	0.000				
1474.097	38.873	263.463				
1626.386	700.372	191.612				
942.758	929.579	156.331				
393.078	660.988	160.099				
916.618	107.300	272.210				
614.806	112.147	170.886				
761.650	695.136	573.835				
1725.921	745.666	245.937				
1042.572	773.854	257.505				
1148.237	779.701	219.056				
1266.516	782.881	186.632				
685.457	710.527	543.818				
1503.950	751.297	253.749				
1390.218	748.061	294.559				
1354.951	510.327	192.680				
212.384	485.323	132.115				
901.414	688.473	578.323				
1117.845	384.980	214.904				
778.431	276.119	183.619				
98.359	840.098	145.099				
1063.506	52.384	230.680				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1121.071	145.788	256.147	35.952	282.980	21105.291	26071.590
