Surface analysis

Generated: Tuesday 06 July 2021 17:20:37

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	66					
RMS plane fit (mm)	165.318					
X plane direction (unit vector)	[0.9954, 0.0000, -0.0954]					
Y plane direction (unit vector)	[-0.0217, 0.9737, -0.2266]					
Z plane direction (unit vector)	[0.0929, 0.2276, 0.9693]					
Plane shift (mm)	[-972.1777, -389.7408, -2688.2585]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
411.635	304.498	117.885				
239.818	936.156	398.149				
1016.619	691.592	72.392				
1789.247	1651.794	160.831				
1828.967	834.877	272.912				
1982.543	783.702	378.397				
1879.439	424.668	292.425				
2159.154	716.631	581.108				
1321.550	377.537	90.613				
444.054	1488.213	193.700				
830.439	1733.092	131.642				
1062.968	1629.580	75.048				
1151.949	1144.809	103.334				
372.726	1138.292	294.111				
32.049	1315.170	613.414				
612.308	787.013	171.508				
0.000	729.276	616.406				
2084.261	1303.049	467.692				
1701.279	1939.373	180.811				
1691.528	629.899	193.274				
1794.034	16.923	225.071				
742.167	340.683	277.042				
726.016	1138.961	144.900				
1892.268	804.776	365.071				
2237.552	1248.254	573.005				
1257.066	2087.237	187.988				
728.049	0.000	6.464				
781.663	1415.596	90.834				
1347.682	849.336	94.319				
2087.458	183.101	469.182				
1247.940	1903.990	130.919				
1018.739	1884.509	127.382				
1439.699	104.019	82.473				
1349.405	634.738	83.933				
1993.706	452.344	383.814				
1273.350	1763.312	122.316				
1737.892	341.790	206.032				
1126.440	1371.265	94.557				
1611.331	1307.409	260.626				
1697.227	203.963	179.303				
1548.260	87.633	112.958				
240.971	538.644	390.272				
1084.670	983.818	84.167				
1875.215	1081.280	0.000				
63.868	807.646	575.784				
1224.357	906.671	80.999				
326.244	971.493	331.564				
505.208	837.608	221.451				
813.960	850.278	111.496				
963.077	802.649	83.082				
72.780	683.184	565.936				
1296.456	250.503	63.270				
814.711	735.422	106.086				
392.645	818.053	286.984				
911.325	1435.861	115.150				
852.255	425.464	82.348				
1427.794	240.701	82.163				
1200.142	1609.312	112.159				
1088.267	329.543	53.667				
1846.167	305.408	271.515				
1780.235	515.517	236.363				
804.409	1597.833	142.169				
900.799	1311.415	109.216				
1907.565	193.061	306.459				
2022.043	338.916	411.683				
1658.363	87.903	158.546				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1634.617	126.500	150.269	22.582	264.448	6384.052	6914.161
1716.541	102.930	187.640	26.428	268.562	9252.330	10332.120
1666.886	64.153	165.525	23.706	289.305	3925.785	4287.554
2058.301	502.630	458.868	48.580	268.113	13127.731	19843.231
2089.552	412.883	487.324	46.307	266.196	23036.051	33347.251
1925.259	279.129	329.885	38.084	261.726	10908.210	13858.558
2005.689	238.360	395.774	42.152	269.304	13689.247	18464.981
1915.883	356.331	325.207	38.937	273.523	9930.006	12766.122
1965.063	405.309	362.640	39.057	273.057	6872.640	8850.518
1816.986	234.144	252.425	31.211	268.117	11480.735	13423.624
1799.609	137.983	236.944	31.474	263.427	19143.132	22445.435
1929.686	131.029	333.570	42.166	277.410	16408.385	22137.380
903.828	1144.731	112.761	10.294	82.235	44483.798	45211.480
