Surface analysis

Generated: Friday 25 June 2021 13:50:20

						
Left filename	Left2_5m.jpg					
Left frame number	      0					
Plane definition points	61					
RMS plane fit (mm)	130.321					
X plane direction (unit vector)	[0.9844, -0.0000, 0.1759]					
Y plane direction (unit vector)	[-0.0299, 0.9854, 0.1676]					
Z plane direction (unit vector)	[-0.1733, -0.1702, 0.9700]					
Plane shift (mm)	[-1754.0104, -1204.8449, -2428.6190]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
302.501	1651.051	1.556				
2324.123	197.982	110.851				
2269.646	1594.349	341.233				
1640.101	1373.674	323.646				
816.429	264.060	284.375				
1301.397	749.237	423.433				
2285.758	1184.629	171.589				
1374.043	961.250	304.181				
1436.347	1560.706	187.963				
1708.681	1551.246	322.825				
168.859	1698.853	19.672				
1782.806	662.967	65.343				
2008.259	716.999	32.913				
1367.498	1438.922	282.828				
1549.522	1422.939	296.474				
2224.430	1058.659	164.164				
918.137	1414.882	251.722				
1531.219	1307.593	316.605				
1284.754	1001.591	400.085				
1816.294	1319.713	370.149				
1059.806	1279.789	292.281				
2215.105	1298.998	173.141				
1438.424	1324.589	295.825				
982.255	858.094	391.588				
1339.951	1240.773	317.930				
1485.969	639.839	127.226				
1518.299	1200.857	282.774				
1300.891	1139.282	347.104				
1396.993	1129.729	315.692				
1897.936	1548.257	361.032				
1173.809	1101.989	331.567				
260.038	1250.480	30.287				
65.580	447.447	221.186				
258.133	1000.927	88.029				
1950.710	593.782	73.300				
1016.544	990.986	357.089				
426.296	816.807	217.242				
2167.974	901.465	142.173				
1950.713	842.540	6.147				
1613.897	1085.741	332.230				
340.435	1397.036	114.251				
139.513	747.667	161.083				
1981.649	417.599	101.727				
137.291	561.522	189.073				
2250.108	723.510	151.490				
191.062	1116.965	76.460				
80.947	1505.076	32.278				
2136.386	628.705	143.767				
2070.423	199.610	176.809				
2091.215	400.791	99.868				
1711.972	430.445	136.419				
1215.555	1421.407	262.702				
1131.100	754.448	410.072				
1724.730	1209.167	359.909				
1598.404	323.573	156.817				
1153.757	922.891	388.760				
1869.758	149.200	204.592				
0.000	1789.068	0.000				
177.571	67.727	467.145				
175.572	36.898	359.442				
2358.298	0.000	55.534				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1467.876	62.032	206.523	30.514	167.306	153817.828	178545.977
2099.493	116.270	145.645	20.195	144.487	27283.501	29070.708
2250.948	132.531	114.398	19.249	132.250	25086.140	26571.615
139.574	184.024	349.258	85.170	256.577	2105.719	25009.501
389.857	122.895	370.321	75.413	158.836	9651.794	38322.987
953.920	150.052	282.803	7.047	43.748	156443.151	157633.995
126.814	358.899	292.468	33.527	323.237	20002.765	23994.862
377.097	297.770	313.531	30.227	10.909	161686.623	187129.976
579.616	1666.942	63.173	25.033	205.099	64580.075	71275.503
48.842	1247.197	84.488	15.586	51.021	44987.769	46705.184
83.268	1664.332	17.317	6.587	325.266	20325.900	20460.983
157.120	1712.991	7.076	57.454	24.354	1992.366	3703.419
1428.197	245.611	215.262	26.048	15.085	76252.224	84873.320
1726.711	301.073	165.943	12.780	351.957	24401.768	25021.623
1854.460	332.415	147.579	19.486	24.020	36909.354	39151.941
1973.943	255.470	161.043	20.136	7.382	24108.981	25678.458
1246.636	891.240	404.092	9.097	301.435	17183.745	17402.649
1195.418	808.858	407.421	8.834	331.451	14401.736	14574.630
1114.703	1005.288	359.139	18.475	348.164	12970.001	13674.774
1204.107	1008.824	373.470	24.797	319.773	10941.611	12052.931
1089.037	845.144	396.807	7.692	345.862	13710.106	13834.576
1050.852	923.990	379.146	16.543	342.280	10284.689	10728.770
1598.782	464.619	140.154	7.771	30.186	23966.970	24189.091
1300.267	409.157	189.473	11.957	45.828	127001.732	129818.261
1727.042	1300.851	351.234	14.246	293.316	12209.142	12596.484
1618.975	1165.255	324.971	21.581	286.972	12278.964	13204.588
