Surface analysis

Generated: Monday 05 July 2021 17:11:31

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	34					
RMS plane fit (mm)	243.773					
X plane direction (unit vector)	[0.9976, -0.0000, 0.0691]					
Y plane direction (unit vector)	[0.0202, 0.9565, -0.2912]					
Z plane direction (unit vector)	[-0.0661, 0.2919, 0.9542]					
Plane shift (mm)	[-1337.2166, 83.8600, -2703.5226]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1065.349	245.419	811.087				
1292.188	312.527	801.164				
1504.146	482.709	856.131				
843.426	1263.455	190.904				
1127.500	1360.377	565.541				
1407.065	839.631	733.959				
1176.393	21.917	859.226				
801.322	443.424	749.466				
332.383	749.585	279.419				
0.000	722.376	722.725				
112.168	363.245	274.241				
338.655	1339.934	721.018				
318.663	1081.475	371.787				
795.125	1407.388	725.729				
863.500	888.019	297.173				
962.972	22.795	765.625				
745.334	0.000	776.888				
1738.930	386.784	703.825				
1899.626	93.437	0.000				
1174.204	571.518	611.058				
972.888	1438.158	872.718				
933.903	1269.158	541.425				
1391.365	198.610	571.742				
840.844	163.343	857.121				
1605.397	291.865	521.679				
1450.805	14.506	160.358				
1446.480	1130.179	730.204				
1197.896	1120.652	283.090				
535.208	1020.163	425.135				
506.335	1459.552	478.834				
1172.703	443.957	604.037				
1091.665	150.576	754.048				
879.938	275.568	819.608				
1220.633	127.607	691.892				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1301.395	212.915	688.266	56.820	132.276	13245.558	24202.934
1162.897	100.033	768.389	55.758	28.941	7323.463	13015.013
1282.610	54.677	570.492	69.045	78.705	14665.325	41005.794
1354.268	113.575	474.664	66.330	140.871	17826.358	44403.765
1125.882	174.534	752.342	32.232	141.287	5813.654	6872.768
1192.723	228.518	768.048	36.109	160.223	18572.557	22988.665
1039.330	321.648	744.911	43.726	11.954	20023.768	27708.642
951.321	387.650	724.371	35.631	33.035	31190.233	38374.300
928.710	228.110	829.272	17.526	17.495	10993.167	11528.299
840.702	294.112	808.732	20.998	344.531	7692.489	8239.666
999.286	186.446	807.419	32.090	142.033	11726.299	13841.066
965.160	112.238	792.265	26.602	127.881	16846.534	18841.147
1077.010	65.096	792.966	34.474	320.538	13692.088	16608.937
1283.684	499.395	690.409	37.111	266.503	21110.518	26472.085
1323.012	413.064	753.777	48.187	310.817	24095.918	36141.657
1049.410	486.300	654.854	21.613	98.660	23686.450	25477.734
1176.746	333.968	738.763	51.420	345.437	18915.919	30333.197
460.066	1273.217	541.663	55.649	91.021	38565.219	68346.953
628.323	1247.724	364.958	39.252	94.824	71226.131	91979.014
714.962	1376.798	465.156	77.631	200.870	19523.433	91145.623
758.116	1435.033	692.427	40.176	275.389	9079.488	11883.047
747.378	1057.212	304.404	31.015	58.897	60300.120	70359.550
577.031	885.922	333.909	33.099	168.235	57815.532	69014.319
395.418	950.408	358.780	23.742	228.419	35513.980	38797.462
397.509	1147.191	505.980	55.252	205.273	28596.916	50172.318
1350.480	1030.154	582.418	61.305	278.127	35925.054	74820.090
1156.154	949.434	438.074	52.201	326.711	71316.049	116360.268
998.433	1092.610	373.896	42.964	143.047	55536.460	75892.574
1257.292	1203.736	526.278	67.544	225.780	30131.172	78884.237
1086.433	1250.062	463.352	48.548	160.483	26415.641	39903.390
1530.825	785.531	722.663	5.228	89.679	57135.656	57374.346
1482.522	168.327	417.926	65.245	150.782	22473.524	53669.498
1651.942	133.269	227.346	60.775	158.672	56141.089	114988.220
1124.177	12.141	598.824	88.373	177.400	4604.177	162156.386
1500.303	324.395	649.851	57.189	148.510	25144.463	46403.625
1616.158	387.119	693.878	60.947	182.736	17547.342	36134.151
1747.984	257.362	408.501	66.299	173.807	27212.302	67698.661
795.833	202.256	794.492	50.778	280.067	16603.231	26257.132
849.717	62.046	799.878	29.521	168.806	16686.269	19175.666
1395.900	331.282	743.013	57.028	148.777	20511.925	37690.081
880.277	1140.210	343.167	75.546	271.117	17041.475	68275.777
1011.431	1355.898	659.895	66.907	157.525	14580.857	37174.562
857.485	1313.334	486.019	80.643	215.968	6649.055	40897.666
900.639	1371.568	713.291	62.388	195.404	14421.270	31114.926
946.342	634.320	552.566	45.409	1.288	78908.380	112398.726
1148.257	766.389	547.397	39.169	285.837	78502.249	101256.315
1361.805	631.286	733.716	35.685	282.165	54570.836	67185.678
1550.047	569.708	764.639	46.719	56.662	37243.572	54324.598
552.941	268.890	600.198	35.872	282.063	150549.262	185787.549
961.566	14.904	800.579	77.535	354.673	2528.095	11712.932
665.735	693.676	442.019	47.856	343.714	113761.975	169540.444
217.015	851.145	457.977	53.875	99.343	55344.067	93875.994
219.106	1047.928	605.177	73.030	118.697	37591.065	128794.660
148.184	611.735	425.462	58.287	120.096	61210.616	116444.002
415.291	518.751	434.376	40.085	298.891	124295.423	162458.803
						
Total plan area (mm^2)	1928623.669					
Total 3D area (mm^2)	3286404.912					
						
Slope bitmap	Double click to view	Darkest: 0 degree slope	Brightest: 90 degree slope			
Slope direction bitmap	Double click to view	0 deg = red, 120 deg = green, 240 deg = blue				
Surface bitmap	Double click to view	Darkest: z = 0.000 (mm)	Lightest: z = 872.718 (mm)			
