Surface analysis

Generated: Wednesday 07 July 2021 15:27:24

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	35					
RMS plane fit (mm)	271.698					
X plane direction (unit vector)	[0.9069, -0.0000, 0.4214]					
Y plane direction (unit vector)	[0.1954, 0.8860, -0.4204]					
Z plane direction (unit vector)	[-0.3734, 0.4636, 0.8035]					
Plane shift (mm)	[-2280.7151, 212.9304, -2350.8013]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1873.392	654.924	604.500				
1723.720	1228.737	641.814				
440.728	419.883	413.558				
1789.754	169.869	803.975				
689.945	1532.156	0.000				
2175.343	1354.140	755.268				
924.675	1898.587	403.969				
1969.402	96.886	455.486				
1595.331	366.139	644.551				
536.171	48.087	95.452				
1963.811	1668.315	817.061				
2016.447	1228.310	612.787				
1481.739	1105.691	600.499				
2336.930	523.352	268.561				
1278.757	517.283	776.743				
503.677	2113.739	614.787				
258.852	651.532	516.746				
1408.299	0.000	813.378				
2391.447	1122.163	727.591				
1989.371	851.510	655.990				
0.000	1370.670	611.479				
263.638	1762.895	471.929				
957.736	685.751	883.492				
542.885	60.324	1063.635				
1216.242	1843.669	454.698				
2261.478	665.130	581.703				
2503.889	1109.635	733.199				
1631.823	923.736	630.367				
34.741	1694.742	911.126				
1692.646	543.972	581.342				
1893.482	306.444	810.231				
2099.514	335.698	516.670				
1959.474	169.358	739.824				
1573.601	80.683	877.985				
1655.600	96.589	839.069				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1545.833	59.091	843.477	72.243	160.441	1993.267	6535.820
1677.767	64.492	702.644	74.549	160.198	15118.151	56746.116
1804.919	121.115	699.510	65.009	145.212	11477.804	27168.104
1608.177	181.137	787.202	40.554	22.010	11530.760	15176.176
1680.228	210.866	762.532	35.191	350.354	20288.927	24826.331
1525.744	148.940	778.638	50.272	317.012	22716.612	35542.200
1906.210	145.371	666.428	75.585	174.597	6147.353	24693.962
1880.904	215.224	784.676	26.676	131.380	11616.241	12999.933
1984.157	270.500	688.908	54.678	83.438	15087.334	26094.687
2009.463	200.647	570.660	80.912	120.645	5900.221	37354.944
2135.282	318.645	413.572	69.163	123.495	16140.838	45376.928
2232.641	508.060	455.645	66.346	120.631	23909.593	59592.916
1955.463	432.355	643.800	56.097	63.366	36192.766	64886.890
2078.128	551.917	567.624	13.400	164.223	63097.355	64863.108
1727.153	405.518	678.708	36.411	323.697	29415.197	36550.787
1759.523	280.817	752.919	30.503	303.666	23456.052	27223.674
1819.840	501.780	665.358	36.348	319.922	32607.739	40484.576
1732.620	707.544	605.403	8.155	198.093	37694.710	38079.814
1534.409	661.663	662.817	25.569	96.352	79401.780	88022.341
1522.245	475.798	667.545	25.472	77.803	35502.930	39325.505
99.460	1609.436	664.845	68.583	117.256	35905.605	98330.507
267.352	1857.125	665.947	73.383	130.135	31973.888	111810.663
1831.529	810.057	630.286	12.714	209.560	39332.787	40321.466
1612.427	1086.055	624.227	10.195	275.241	31248.456	31749.775
1781.638	1001.328	642.724	4.357	258.626	57844.958	58012.625
1464.106	848.903	669.203	15.867	24.026	62622.190	65102.599
2356.893	1195.313	738.686	11.197	200.859	11688.317	11915.098
2214.348	1377.363	768.509	18.909	207.606	25750.002	27218.932
2385.605	965.643	680.831	17.068	195.648	26508.853	27730.227
2367.432	766.039	527.821	65.142	126.574	33953.712	80771.940
2041.414	723.854	614.064	17.147	167.522	37554.186	39301.059
2214.099	879.601	655.095	18.534	172.199	74292.685	78356.497
881.531	1951.998	491.151	65.225	195.193	19805.573	47262.105
1634.591	1580.240	637.858	27.750	256.960	185357.720	209447.515
1473.900	1392.699	565.671	14.388	296.657	105622.556	109042.472
1129.309	1493.838	351.732	39.148	263.414	235550.716	303732.662
943.621	1758.137	286.222	43.459	201.062	59864.939	82473.522
1076.647	192.536	884.586	18.415	64.033	219924.608	231794.346
829.118	36.137	657.489	89.251	183.771	5497.335	420726.869
506.595	176.098	524.215	89.430	255.130	1831.996	184214.826
647.116	388.653	786.895	64.517	310.126	106527.506	247597.098
926.459	421.119	907.957	19.914	82.060	135332.472	143939.034
635.511	956.480	466.746	45.953	326.733	300350.821	432001.415
552.439	585.722	604.599	43.750	210.394	84059.374	116366.469
1239.410	769.575	753.578	23.903	69.324	111543.864	122007.947
1043.140	1107.866	494.664	44.926	346.284	277987.315	392629.790
485.753	1802.930	362.239	46.887	142.717	102476.884	149942.693
317.861	1555.240	361.136	44.843	106.635	114019.806	160808.621
316.266	1184.786	376.075	40.804	78.458	268983.570	355352.468
2132.422	1067.327	665.456	16.689	296.533	72087.138	75257.255
1909.846	1102.852	636.864	8.327	42.729	55155.646	55743.351
2194.413	1234.871	698.549	35.662	220.041	32026.361	39418.740
1427.462	294.474	744.891	28.812	68.765	72089.320	82274.369
411.917	373.167	341.919	52.635	216.346	22755.758	37495.781
706.099	1848.161	339.585	47.023	182.521	102384.788	150190.432
2051.867	1416.922	728.372	35.428	222.790	38269.160	46965.146
1901.326	1375.121	690.554	24.847	167.719	64389.456	70957.956
						
Total plan area (mm^2)	3761865.951					
Total 3D area (mm^2)	5709809.085					
						
Slope bitmap	Double click to view	Darkest: 0 degree slope	Brightest: 90 degree slope			
Slope direction bitmap	Double click to view	0 deg = red, 120 deg = green, 240 deg = blue				
Surface bitmap	Double click to view	Darkest: z = 0.000 (mm)	Lightest: z = 1063.635 (mm)			
