Surface analysis

Generated: Wednesday 07 July 2021 19:26:09

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	82					
RMS plane fit (mm)	78.773					
X plane direction (unit vector)	[0.9986, -0.0000, 0.0538]					
Y plane direction (unit vector)	[0.0077, 0.9896, -0.1436]					
Z plane direction (unit vector)	[-0.0532, 0.1438, 0.9882]					
Plane shift (mm)	[-1333.2522, -314.7922, -2302.7527]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1256.114	630.995	286.612				
1756.326	705.138	195.958				
1634.874	440.239	319.799				
905.893	825.132	264.151				
1007.513	1230.945	107.825				
1684.829	1162.160	201.444				
516.070	581.154	11.809				
0.000	484.492	187.042				
374.182	208.931	188.590				
1532.380	356.578	130.700				
2392.793	468.051	148.600				
1321.903	1259.578	89.886				
2214.854	1411.804	245.339				
609.441	889.916	313.710				
257.078	553.629	241.347				
1978.433	154.306	109.946				
2232.231	802.737	209.411				
2671.305	438.655	95.165				
93.357	991.687	277.553				
1054.047	9.515	253.318				
624.016	1382.827	119.601				
1602.146	0.000	197.575				
1382.887	837.654	110.375				
805.989	1692.333	59.576				
938.233	425.532	71.083				
1479.550	1576.518	251.215				
1987.188	573.901	136.735				
1089.543	646.833	219.072				
2193.115	1229.702	319.728				
568.179	111.291	180.890				
1356.195	1502.017	65.179				
1117.163	1451.016	74.434				
1232.299	126.430	71.582				
2134.103	1351.915	161.649				
1974.079	384.753	53.923				
1732.166	121.793	80.904				
740.449	541.688	70.814				
821.309	115.939	77.313				
2371.847	1119.167	171.190				
1886.025	1068.197	136.790				
760.891	1040.914	78.515				
2283.859	944.756	186.595				
1264.223	1017.145	67.039				
2066.746	687.133	298.339				
2588.367	671.289	0.000				
1091.140	952.095	108.278				
1380.049	1030.357	72.303				
344.218	835.338	102.783				
1937.976	891.465	50.882				
2330.034	356.644	223.933				
263.511	324.198	204.105				
163.459	746.568	102.096				
750.569	383.857	84.156				
293.735	682.680	115.924				
1378.870	663.626	262.657				
906.535	1398.553	70.750				
498.005	475.876	129.785				
474.631	350.950	87.392				
2244.416	472.762	198.532				
1570.229	497.446	179.010				
840.736	495.210	80.335				
263.772	1063.917	281.181				
389.312	948.955	137.832				
1455.202	453.643	183.481				
144.778	409.935	282.408				
1071.235	85.427	132.761				
415.389	1228.712	103.939				
1780.265	1002.125	129.661				
1837.070	370.886	46.667				
795.075	1167.334	66.229				
45.053	582.677	155.665				
34.516	784.641	167.307				
1343.575	341.546	216.352				
1118.738	309.406	214.117				
889.388	248.606	85.217				
957.002	77.597	113.134				
204.587	895.595	93.206				
2046.922	1172.159	133.813				
688.610	156.252	75.302				
243.663	413.036	235.650				
