Surface analysis

Generated: Tuesday 29 June 2021 13:41:17

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	150					
RMS plane fit (mm)	63.491					
X plane direction (unit vector)	[0.9963, -0.0000, 0.0856]					
Y plane direction (unit vector)	[0.0126, 0.9891, -0.1465]					
Z plane direction (unit vector)	[-0.0846, 0.1470, 0.9855]					
Plane shift (mm)	[-1632.7261, -326.9930, -2530.2466]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
0.000	1706.692	163.547				
1464.492	868.669	139.710				
2273.355	338.710	104.781				
2050.117	1227.409	141.385				
1993.206	803.846	88.206				
975.889	695.594	0.000				
1293.696	209.012	138.906				
1291.827	1301.429	67.059				
896.956	335.144	156.006				
636.094	1463.786	150.917				
1576.763	323.364	67.931				
1616.953	1276.120	47.103				
1264.187	0.000	229.147				
942.019	1627.282	116.272				
2035.234	605.412	192.166				
522.860	691.922	92.949				
655.737	199.695	189.433				
1881.795	1500.822	35.821				
916.422	1112.240	151.476				
1237.509	998.009	288.543				
1788.683	51.782	94.906				
1725.690	796.208	108.978				
766.991	880.471	154.796				
2288.794	1150.539	127.087				
2255.830	14.378	150.150				
2272.674	820.316	222.179				
2086.143	1534.517	426.884				
1124.130	559.737	89.483				
1017.605	146.336	191.655				
1354.734	1563.811	138.884				
358.513	1767.784	24.459				
265.898	1687.664	148.856				
1123.245	53.741	146.955				
698.465	1651.144	110.478				
1982.934	1353.640	117.930				
382.040	1593.467	61.561				
1335.195	794.216	117.741				
1735.335	531.124	124.505				
1489.137	1643.290	136.512				
2066.512	1057.614	96.667				
1185.146	168.471	124.212				
113.525	1406.277	116.399				
2051.919	1490.843	270.315				
1083.223	1553.825	86.837				
1427.222	674.995	142.979				
2005.251	309.938	197.233				
1282.703	1454.207	94.057				
1411.753	1423.196	166.513				
413.603	909.716	329.133				
1801.703	1576.102	208.816				
805.764	1013.906	119.642				
1461.579	988.225	128.347				
1755.145	422.859	142.237				
2029.845	143.053	140.192				
736.763	1162.711	115.386				
1884.187	360.695	186.511				
1418.629	67.349	127.056				
1344.658	944.705	231.729				
1181.024	1284.549	93.651				
342.655	1188.723	298.024				
1731.380	1273.729	127.473				
1116.146	781.348	101.697				
1150.559	877.984	225.859				
1420.253	420.149	140.770				
1056.612	1192.530	111.528				
2170.774	203.983	139.845				
1592.591	141.118	154.434				
515.959	912.250	210.574				
1761.765	1160.295	91.754				
987.486	1410.061	49.558				
1465.071	248.522	140.607				
451.392	1042.571	262.631				
2180.338	1090.884	100.608				
589.903	1049.264	91.820				
1424.830	1317.279	131.989				
526.261	1652.925	54.866				
271.489	1568.439	75.503				
1571.733	1028.430	108.824				
1682.988	1021.127	118.958				
1834.778	799.914	112.547				
1331.737	311.628	129.981				
2139.759	851.888	111.590				
2232.060	966.820	118.667				
927.358	983.455	113.517				
2116.921	331.660	208.282				
443.731	1170.570	281.810				
1292.440	93.584	124.310				
2021.643	911.451	100.677				
1873.848	1089.373	100.970				
912.648	846.966	114.998				
1424.678	547.345	147.873				
540.242	807.581	160.887				
1226.128	796.151	97.763				
1221.050	334.491	105.266				
371.627	1051.088	354.536				
855.625	1241.427	117.043				
431.244	748.510	160.318				
1539.975	733.141	161.300				
2144.720	736.519	112.104				
349.044	1325.255	293.799				
1260.024	572.951	116.154				
1306.054	683.563	124.748				
1617.633	1492.012	102.796				
1529.238	38.770	147.732				
1871.460	655.666	134.018				
1717.313	640.591	198.223				
681.304	627.726	118.020				
2184.006	623.964	121.126				
821.163	676.211	126.579				
857.693	560.720	162.105				
1843.660	542.563	195.336				
2077.946	433.209	202.467				
1616.414	870.403	117.840				
691.632	447.616	112.189				
1142.699	1417.024	115.118				
2211.425	498.453	137.105				
968.971	479.187	106.104				
537.541	467.196	112.085				
1300.958	462.601	148.613				
1951.611	468.512	193.346				
858.564	1428.202	107.207				
812.319	449.368	114.462				
529.085	1182.367	179.541				
1128.924	998.754	254.473				
82.890	1583.988	45.540				
1475.142	1151.781	118.415				
1112.201	411.555	96.363				
1362.420	1075.115	203.655				
1011.358	340.230	131.917				
510.352	1322.276	130.262				
1846.571	1331.683	140.447				
760.415	315.056	108.967				
1876.419	1199.545	121.067				
2078.869	1352.990	193.729				
1742.503	1460.962	155.255				
1614.132	438.635	173.358				
1764.553	232.413	194.736				
817.873	189.581	125.983				
504.902	579.481	118.848				
1881.444	938.750	93.740				
1895.185	167.311	124.155				
1737.257	907.345	126.110				
1115.584	279.604	112.268				
667.053	1285.115	241.955				
