Surface analysis

Generated: Tuesday 29 June 2021 15:16:01

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	49					
RMS plane fit (mm)	136.683					
X plane direction (unit vector)	[0.9299, 0.0000, -0.3679]					
Y plane direction (unit vector)	[-0.0406, 0.9939, -0.1026]					
Z plane direction (unit vector)	[0.3657, 0.1103, 0.9242]					
Plane shift (mm)	[85.1997, -486.8694, -2261.2214]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
0.000	765.890	354.450				
546.005	1105.266	450.569				
164.341	1146.661	444.946				
1067.737	444.957	202.472				
1594.604	1738.598	105.685				
1592.653	1211.351	315.694				
674.905	894.392	492.381				
213.566	477.359	351.376				
1800.495	375.142	572.263				
1175.592	870.819	358.295				
411.978	473.553	288.037				
373.626	101.739	285.260				
927.765	1361.651	208.994				
634.476	186.185	323.463				
1922.543	74.557	555.898				
208.824	907.931	261.545				
362.835	719.189	406.403				
456.276	1582.929	178.437				
1755.552	1582.903	202.126				
1965.964	997.074	507.657				
261.561	1177.845	453.614				
1337.681	464.979	433.913				
1142.457	1142.007	222.638				
1122.235	0.000	225.961				
1597.278	195.500	387.998				
1786.709	1821.560	305.804				
36.090	1447.000	389.335				
177.648	262.750	66.468				
697.212	740.453	257.484				
1971.140	757.902	0.000				
1106.607	1332.345	238.828				
106.740	1293.536	450.438				
29.648	1256.289	417.497				
280.409	990.209	408.974				
136.052	620.769	342.897				
1328.115	722.353	353.802				
175.162	1441.200	423.934				
352.953	1087.520	448.863				
438.350	1171.734	491.029				
227.749	779.684	390.905				
1591.948	1351.906	253.644				
1901.304	868.820	482.192				
650.688	1013.789	496.594				
166.197	1049.040	417.486				
1882.509	593.735	494.898				
251.382	1078.037	435.260				
759.650	293.198	158.164				
878.628	215.518	327.172				
454.127	197.945	311.803				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
500.194	285.894	307.768	5.567	322.290	24605.009	24721.628
487.409	161.956	306.842	12.651	200.435	9148.722	9376.343
347.918	311.416	222.103	42.014	266.735	36734.181	49441.545
335.134	187.478	221.177	41.553	296.110	15907.935	21257.551
902.005	317.891	229.269	52.692	328.134	20994.090	34638.361
1022.866	220.158	251.868	27.978	77.356	48324.744	54719.989
757.585	231.633	269.600	61.383	352.678	11227.878	23442.739
878.446	133.901	292.199	23.273	175.159	29882.370	32529.295
602.035	317.645	256.554	45.141	46.685	29890.716	42376.255
622.947	502.402	234.561	18.437	123.333	72118.571	76020.345
841.533	492.870	206.040	12.890	188.093	73634.405	75537.868
288.632	1114.467	445.913	11.773	214.445	5020.505	5128.382
294.915	1051.922	431.032	19.227	197.145	4598.015	4869.645
232.663	1039.095	420.573	19.016	196.169	4161.640	4401.867
193.973	1091.246	432.564	16.952	201.593	4184.813	4374.902
225.761	1134.181	444.607	10.392	189.795	4692.922	4771.183
1516.102	593.689	427.538	19.578	328.868	70728.168	75068.170
1673.562	477.952	500.358	25.853	333.712	54268.040	60303.289
1918.318	740.152	325.697	80.990	93.490	10647.726	67989.821
1703.976	728.303	443.631	13.929	284.617	77461.169	79807.929
1925.398	475.398	350.265	78.038	84.168	26293.735	126860.185
1868.516	347.811	541.020	28.636	73.202	25665.705	29242.474
65.282	1023.740	396.478	12.078	236.609	36554.144	37381.615
120.062	1150.663	426.643	27.762	236.616	6472.714	7314.698
125.007	907.620	344.494	51.962	129.050	17760.823	28823.676
218.477	982.393	362.668	54.647	204.559	6804.312	11759.851
623.866	1004.482	479.848	30.605	255.183	5141.766	5973.962
708.153	1160.235	385.386	35.516	13.511	30880.797	37939.060
822.683	1016.729	403.871	28.497	82.186	30910.293	35171.495
906.970	1172.482	309.409	32.931	41.720	67770.614	80743.938
1607.357	934.175	383.896	20.070	309.225	120771.182	128579.499
1819.973	1025.748	435.181	26.080	275.519	30866.868	34366.007
1946.136	874.598	329.950	76.580	119.179	8064.308	34747.208
1430.402	1298.534	269.389	23.935	353.752	34115.390	37324.997
1431.053	1474.283	199.386	21.091	353.156	93812.806	100548.730
1716.855	1186.777	358.998	27.113	329.278	26159.790	29389.395
1771.154	1310.627	321.142	26.816	326.411	72224.161	80927.351
1647.368	1557.802	187.151	24.062	329.362	31325.375	34306.415
238.994	892.608	353.808	70.457	282.350	5368.872	16050.014
290.331	829.694	402.094	8.362	249.544	15812.335	15982.261
121.267	722.114	362.751	14.699	214.057	17463.989	18054.885
145.524	817.835	335.633	45.018	347.346	14734.539	20844.480
242.212	706.547	380.068	15.278	226.663	13507.255	14002.099
291.691	1263.593	456.192	12.114	281.766	23015.243	23539.384
356.596	1398.621	364.467	41.743	34.160	56526.093	75758.014
350.955	1145.700	464.502	19.494	218.668	7704.928	8173.470
445.769	1121.507	463.487	28.539	175.675	7371.084	8390.586
480.210	1286.643	373.345	47.632	48.650	22729.272	33728.533
393.122	1060.999	436.135	23.466	175.909	8749.361	9538.213
105.997	1393.912	421.236	20.491	320.695	10466.460	11173.468
222.509	1490.377	330.569	64.129	355.465	10670.459	24453.836
181.154	1304.194	442.662	9.302	31.011	15388.778	15593.845
1244.511	544.097	330.062	42.651	287.606	34834.108	47361.313
1190.481	679.377	304.856	21.703	221.187	40483.363	43571.981
1365.453	934.841	342.597	4.577	59.516	56929.219	57111.339
237.485	605.772	366.892	14.501	253.210	20075.905	20736.476
175.756	453.626	253.581	65.549	242.964	10893.126	26317.462
104.567	549.803	254.605	50.465	224.100	21336.394	33518.635
439.383	867.930	435.919	13.720	250.953	49509.391	50963.602
500.440	996.623	450.641	11.760	292.922	35419.000	36178.326
100.243	1232.162	437.627	21.046	243.395	6734.148	7215.477
57.492	1332.275	419.090	28.059	288.009	7231.168	8194.289
177.547	1206.014	449.666	5.368	226.842	8037.700	8073.108
1280.572	1228.568	259.054	12.594	237.363	44087.794	45174.737
1058.943	1278.668	223.487	12.510	237.203	16494.885	16896.051
1209.659	1477.531	184.502	24.288	347.911	43477.862	47699.972
849.236	835.222	369.387	56.490	172.493	38274.651	69327.981
980.180	685.410	272.750	19.609	199.557	94831.517	100669.581
490.675	644.398	317.308	31.357	129.528	41589.865	48703.602
578.317	784.678	385.423	57.080	159.637	25973.972	47792.529
267.731	404.554	235.294	54.605	167.991	21358.860	36875.468
1836.075	1467.179	338.529	62.972	264.744	34234.704	75337.301
1712.288	1714.354	204.538	43.795	250.741	21631.215	29967.584
1352.398	220.160	349.291	22.127	208.505	89382.683	96489.037
1578.485	345.207	464.725	34.843	215.917	50698.519	61773.432
1547.352	90.019	389.952	25.983	297.298	60521.404	67326.406
1773.439	215.066	505.386	35.154	243.793	41504.460	50763.284
1175.884	303.312	287.449	40.534	266.530	60602.446	79737.514
710.112	95.974	278.228	26.157	178.543	44877.839	49998.215
1303.567	1074.726	298.876	28.505	329.146	62192.650	70771.636
997.651	969.073	357.772	31.421	28.665	67499.500	79098.620
643.349	1349.948	279.333	33.046	19.967	102678.876	122494.624
992.882	1561.059	164.372	12.146	9.323	162641.762	166366.201
329.460	556.700	348.605	27.583	143.440	24274.948	27387.869
						
Total plan area (mm^2)	2949649.006					
Total 3D area (mm^2)	3657354.406					
						
Slope bitmap	Double click to view	Darkest: 0 degree slope	Brightest: 90 degree slope			
Slope direction bitmap	Double click to view	0 deg = red, 120 deg = green, 240 deg = blue				
Surface bitmap	Double click to view	Darkest: z = 0.000 (mm)	Lightest: z = 572.263 (mm)			
