Surface analysis

Generated: Monday 28 June 2021 14:15:00

						
Left filename	Left2_5m.jpg					
Left frame number	      0					
Plane definition points	64					
RMS plane fit (mm)	114.466					
X plane direction (unit vector)	[0.9900, -0.0000, 0.1411]					
Y plane direction (unit vector)	[-0.0351, 0.9686, 0.2463]					
Z plane direction (unit vector)	[-0.1366, -0.2488, 0.9589]					
Plane shift (mm)	[-1387.6726, -1184.3478, -2503.2004]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
18.661	1421.856	0.000				
2043.948	0.000	294.700				
1973.131	1409.808	410.073				
1345.911	1182.923	388.811				
530.769	66.553	410.793				
1007.697	565.547	526.862				
1997.581	987.967	274.570				
1083.168	767.949	393.500				
1145.872	1356.686	231.655				
1413.411	1360.452	376.056				
1717.625	555.469	169.128				
1837.359	249.825	224.667				
751.073	1275.360	272.803				
374.398	1351.340	130.041				
1705.619	1001.426	235.113				
373.090	238.290	414.153				
90.555	399.931	402.580				
640.999	583.035	504.679				
1637.530	1428.128	366.402				
1378.146	127.763	193.085				
1336.322	666.099	280.230				
1438.747	1056.478	441.289				
1101.795	1058.471	382.671				
912.710	1304.766	258.079				
1492.261	404.004	193.585				
1060.075	142.370	273.263				
1975.823	293.722	341.624				
2032.594	573.383	392.825				
753.929	923.666	465.499				
566.571	1045.176	298.095				
422.776	734.647	296.136				
1506.337	1085.009	433.901				
633.943	281.579	418.541				
965.708	1025.698	325.612				
1563.413	162.622	267.618				
1969.980	522.409	277.924				
1226.379	1005.388	364.664				
1575.664	1308.991	434.274				
1255.901	1313.612	313.607				
1321.472	895.010	415.702				
623.143	1208.354	291.134				
870.571	1198.293	336.104				
1204.596	409.459	186.374				
0.000	1105.795	18.588				
1572.069	542.466	153.031				
1538.677	1421.155	369.179				
140.757	609.158	288.093				
1104.731	937.433	393.800				
1881.842	703.425	266.202				
942.779	900.606	428.851				
1212.832	1219.476	358.207				
1985.852	785.658	319.587				
1854.758	1108.384	473.678				
951.647	772.701	492.768				
1235.279	1114.584	354.497				
855.364	892.880	483.137				
1488.251	1204.046	430.843				
768.253	1082.139	348.830				
837.937	568.250	507.294				
1074.544	1242.251	334.837				
1868.592	413.504	227.734				
1669.988	387.730	211.448				
1698.947	219.121	263.113				
1817.506	125.302	248.742				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1784.604	198.083	245.507	16.086	57.601	8312.978	8651.728
1945.759	139.675	295.022	22.290	234.630	28987.344	31328.260
1876.896	222.950	271.678	45.421	289.903	8185.190	11661.666
1693.289	169.015	259.824	5.522	138.867	9707.065	9752.321
1746.534	84.355	245.509	10.633	317.885	27247.826	27723.828
1586.355	138.562	236.481	55.014	185.407	7885.840	13753.201
1644.116	256.491	247.393	16.926	343.157	12244.171	12798.613
1735.431	285.559	233.076	21.628	30.643	12113.331	13030.740
1578.106	444.733	186.021	18.804	348.138	12953.619	13683.986
1653.227	495.222	177.869	17.825	334.861	11898.056	12498.010
1752.068	452.234	202.770	17.220	337.394	16042.989	16795.900
1791.980	350.353	221.283	4.668	267.775	15851.108	15903.863
1575.221	318.118	224.217	16.401	345.352	20871.007	21756.257
1938.131	409.878	282.428	39.186	288.510	11911.260	15367.454
1893.925	319.017	264.675	42.162	279.638	10646.218	14362.447
1852.066	497.127	224.929	23.810	263.099	15417.379	16851.660
1129.724	1173.399	358.572	15.301	331.799	12396.925	12852.493
952.608	1248.437	309.673	39.198	348.265	9932.637	12816.772
970.274	1155.414	332.184	3.097	161.397	19693.329	19722.131
1047.349	1108.807	347.707	26.708	292.345	12951.560	14498.446
1144.416	1272.804	308.233	42.410	358.834	8724.663	11816.629
1044.375	1301.234	274.857	44.136	353.993	11489.286	16008.787
704.293	477.621	476.838	16.015	186.938	29736.350	30937.042
968.570	425.389	435.806	32.102	191.498	35848.442	42318.764
843.985	330.733	399.700	26.034	156.528	75278.851	83779.487
932.427	635.499	508.975	9.946	319.821	17507.482	17774.594
881.649	744.610	494.400	4.293	354.883	16675.424	16722.350
815.743	794.932	485.310	9.657	298.966	16732.667	16973.186
744.288	691.650	492.491	6.651	357.772	34376.491	34609.437
868.177	1102.043	336.848	6.789	87.699	14355.028	14456.396
714.157	1188.618	304.256	21.442	351.211	12934.990	13896.830
796.633	1185.264	319.246	25.164	321.455	10882.773	12023.932
652.656	1111.890	312.686	17.211	296.597	15409.467	16131.799
696.251	1016.994	370.808	40.894	333.013	15715.871	20790.220
863.108	1000.239	385.860	43.644	22.760	16226.720	22423.589
792.515	966.228	432.489	36.258	3.770	8257.862	10240.833
1523.417	1199.349	433.006	3.524	285.717	6151.713	6163.367
1415.858	1249.141	398.570	20.728	301.040	11921.843	12746.969
1492.442	1291.163	413.724	19.800	305.791	10762.961	11439.222
1477.778	1115.178	435.344	5.751	66.754	4280.912	4302.568
1424.303	1147.816	420.314	20.210	299.050	9979.600	10634.329
916.596	855.396	468.252	38.211	46.743	5624.709	7158.537
921.283	939.728	412.533	42.393	37.609	5378.884	7283.100
1339.979	1117.995	394.866	22.319	288.295	10166.618	10989.925
1300.135	1058.817	386.817	22.312	287.730	11367.434	12287.351
1187.817	1059.481	367.278	11.012	66.178	7038.205	7170.236
1183.302	1130.844	365.125	11.721	87.515	7630.540	7793.047
1264.674	1172.328	367.172	15.112	250.564	6569.262	6804.569
992.531	813.752	438.373	43.595	54.460	8390.076	11584.881
1014.171	702.066	471.043	40.489	64.136	13489.391	17736.828
1689.317	1281.834	424.785	26.902	22.649	22830.566	25601.003
1821.806	1315.440	416.718	15.731	335.653	51663.257	53673.492
1941.823	1168.720	386.107	50.375	102.081	28652.079	44926.177
1852.653	1032.592	327.787	62.630	186.647	16617.484	36145.608
1712.014	1139.600	381.022	53.229	220.623	29884.902	49922.654
2005.342	782.336	328.994	26.813	299.391	5972.976	6692.555
1966.763	687.489	326.204	34.917	286.444	12961.234	15806.663
1857.771	830.170	273.634	23.173	251.512	22743.236	24739.164
1896.351	925.017	276.423	14.645	331.535	29612.069	30606.507
1271.548	1238.670	353.542	27.562	350.217	7050.870	7953.529
1204.868	1296.591	301.156	39.964	325.523	6106.361	7967.052
1004.406	954.579	382.754	39.364	2.097	9707.248	12555.705
1043.559	868.663	405.383	12.698	97.697	13327.050	13661.166
1768.362	753.440	223.481	25.396	250.305	37504.981	41516.977
1961.472	599.739	312.317	55.890	246.298	7913.438	14111.394
1856.483	593.768	237.751	25.516	251.044	21383.190	23694.211
1144.301	1000.431	380.378	11.815	62.546	7461.763	7623.276
1217.527	945.944	391.389	24.306	358.390	9944.701	10911.899
1169.790	866.797	401.000	5.684	276.239	18824.402	18917.405
1057.411	1007.201	367.361	24.053	280.495	8283.938	9071.618
312.208	527.365	332.794	16.089	330.829	66873.524	69599.416
201.468	415.793	368.275	28.595	26.034	33614.490	38284.058
187.845	816.533	200.939	28.005	333.204	78862.214	89320.968
77.104	704.961	236.420	28.598	0.910	27191.331	30969.759
1583.957	1386.091	389.952	29.957	358.752	5672.826	6547.590
1509.251	1363.533	393.170	28.884	339.284	8147.782	9305.411
1365.987	1379.431	325.630	54.097	336.195	7884.377	13445.179
1533.053	812.967	267.949	33.477	121.275	81048.193	97167.315
1409.954	701.192	282.988	31.937	157.627	26064.500	30713.597
1665.105	699.787	185.757	10.159	212.827	32533.927	33052.133
1466.884	537.523	208.949	28.033	91.496	21254.500	24079.619
131.020	1292.997	49.543	19.734	282.799	56875.260	60423.806
329.782	961.873	204.273	27.297	294.212	92326.681	103896.859
313.656	1167.437	148.908	28.005	298.833	80907.204	91637.205
1214.272	226.531	217.574	17.701	54.719	43532.241	45695.678
1358.334	313.742	191.015	1.507	288.797	40043.760	40057.619
1090.789	372.459	328.833	55.496	107.075	37573.650	66329.439
1182.872	547.035	331.155	53.604	131.047	35546.408	59906.538
1344.393	493.187	220.063	19.335	185.183	37272.531	39500.375
844.785	1259.473	288.995	36.950	356.532	7985.386	9992.284
521.371	1201.623	239.757	29.480	293.209	24339.375	27959.304
582.871	1278.351	231.326	37.123	342.009	17479.910	21922.793
1328.866	985.626	407.219	22.326	287.798	14149.559	15296.226
1246.987	776.353	363.144	31.656	159.597	28218.631	33150.936
1488.613	984.305	364.035	41.911	134.203	24773.869	33290.142
1271.728	1343.583	307.106	36.680	312.760	5969.181	7443.025
1338.408	1285.662	359.491	28.093	298.045	12400.427	14056.478
1595.874	1131.809	367.763	42.740	107.297	25215.064	34332.409
1992.799	463.172	337.458	63.803	276.411	7308.397	16555.085
1477.940	231.463	218.096	25.214	292.242	23600.234	26085.658
512.601	195.474	414.496	1.866	201.192	25811.862	25825.562
549.344	367.635	445.791	16.072	173.880	39165.051	40758.046
741.596	163.501	367.532	18.407	121.235	52995.992	55853.506
1550.234	1047.638	370.101	50.015	152.270	5667.563	8820.001
581.092	901.163	353.243	37.165	294.415	37826.254	47466.684
