Surface analysis

Generated: Tuesday 29 June 2021 11:19:55

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	154					
RMS plane fit (mm)	146.376					
X plane direction (unit vector)	[0.9729, -0.0000, 0.2311]					
Y plane direction (unit vector)	[-0.1097, 0.8802, 0.4618]					
Z plane direction (unit vector)	[-0.2034, -0.4746, 0.8564]					
Plane shift (mm)	[-2330.7694, -2193.9398, -2191.8508]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1106.487	603.244	278.423				
1127.040	2136.758	398.353				
218.449	0.000	392.672				
3007.495	357.173	520.717				
2006.709	1148.940	500.678				
2393.001	1539.222	476.174				
1553.393	1523.764	460.655				
1428.562	787.085	186.169				
2461.682	1863.986	378.185				
2051.412	1958.593	85.714				
1992.614	1667.697	532.064				
57.639	935.985	321.230				
600.857	1033.256	215.293				
362.815	1403.516	287.216				
2458.889	733.699	360.815				
2030.470	283.997	271.003				
2503.080	1156.480	278.542				
1224.833	1720.202	619.017				
1276.756	403.146	226.745				
1610.993	1814.115	226.935				
1491.917	1139.613	269.244				
774.115	711.335	243.871				
2822.727	1011.143	324.466				
2858.390	1690.060	0.000				
2619.522	1152.907	262.260				
1221.155	82.086	242.867				
1303.755	1391.312	597.737				
2297.283	1744.715	470.194				
1352.032	1783.800	376.188				
1553.147	2049.958	120.302				
1189.709	2102.643	317.847				
1458.181	2069.418	290.905				
2909.068	694.700	485.546				
2009.577	1723.579	447.201				
1962.137	1317.498	378.299				
1355.058	1995.379	294.607				
1224.060	2001.399	354.185				
1027.069	2008.661	372.765				
2842.704	1364.477	169.421				
1890.976	1725.035	395.211				
2021.804	1537.221	407.863				
1221.016	1470.063	537.089				
2180.512	1742.642	528.811				
1180.817	1848.938	526.799				
2270.604	1853.064	349.621				
2133.945	1422.215	394.082				
2344.727	1840.010	383.779				
2633.606	1684.969	215.347				
2089.862	1728.354	430.408				
1530.975	1328.041	255.388				
1852.600	1824.745	329.312				
2612.824	1767.075	118.841				
889.250	1869.151	395.682				
2224.599	1777.601	382.441				
2108.790	1806.708	370.254				
2812.420	1569.408	6.420				
1240.539	1909.042	431.308				
1433.032	1763.434	343.345				
1888.903	1105.183	537.510				
2442.043	1721.674	418.349				
1226.659	1820.859	427.795				
252.639	950.161	259.721				
490.721	1423.455	283.561				
1535.666	1772.211	309.899				
2222.536	1622.462	437.166				
1257.667	1734.155	471.072				
1378.705	1700.519	417.413				
1383.370	1601.708	435.482				
1023.602	1823.264	640.269				
2592.170	484.210	502.270				
1484.345	1636.984	411.960				
1109.844	1697.394	574.536				
797.108	1629.715	347.471				
1273.262	1666.901	526.010				
1941.329	1878.559	367.176				
2509.749	1520.475	286.064				
2397.686	1275.192	264.237				
2108.519	1613.195	515.236				
2566.509	763.752	353.539				
2008.901	1442.672	426.549				
1079.414	1336.541	549.713				
2299.975	1554.335	490.758				
1125.788	1970.220	381.020				
2739.691	614.389	548.490				
2396.907	1095.201	236.767				
1904.598	1208.444	500.615				
1644.891	1394.939	283.633				
407.324	985.770	186.823				
2708.755	1136.886	286.005				
981.055	1573.804	524.438				
1147.349	1564.231	649.445				
