Surface analysis

Generated: Tuesday 29 June 2021 14:11:50

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	90					
RMS plane fit (mm)	373.945					
X plane direction (unit vector)	[0.9764, -0.0000, 0.2158]					
Y plane direction (unit vector)	[0.0105, 0.9988, -0.0473]					
Z plane direction (unit vector)	[-0.2155, 0.0484, 0.9753]					
Plane shift (mm)	[-1236.7546, -630.4760, -2762.9390]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
344.754	1287.968	175.181				
877.686	1160.985	105.527				
1247.901	298.121	440.645				
1123.899	1434.158	75.634				
904.416	1712.892	80.765				
845.222	169.357	146.180				
301.418	1093.703	227.990				
1236.567	950.479	1891.285				
606.087	758.959	207.330				
1056.098	872.770	187.878				
0.000	1306.338	458.676				
245.790	690.421	328.117				
553.921	1553.625	56.813				
614.189	395.685	207.958				
427.650	1746.976	69.071				
1536.771	169.889	388.502				
1637.890	828.395	129.524				
17.210	1003.199	445.117				
524.491	1251.391	161.931				
703.567	154.877	267.386				
1027.603	1170.752	101.693				
244.873	1517.565	244.476				
1167.300	1908.016	13.020				
154.239	196.663	424.770				
1391.160	1036.407	180.730				
1461.761	543.396	181.456				
1093.607	0.000	256.850				
1501.822	1394.758	167.406				
460.399	806.166	348.411				
171.148	990.760	321.814				
1598.249	616.756	221.927				
1078.841	1246.985	1097.981				
1408.406	656.790	173.177				
322.960	842.896	255.446				
928.320	763.887	157.266				
738.679	1504.057	160.314				
1292.933	867.188	187.697				
678.025	1372.322	138.810				
1380.755	1049.027	269.383				
1256.594	1389.729	194.749				
459.124	1412.141	107.491				
1089.445	465.755	110.336				
1176.409	897.425	1840.249				
975.889	1407.038	143.075				
1563.620	1251.185	289.634				
988.240	1310.581	0.000				
913.211	398.896	184.100				
162.757	1225.554	287.991				
203.680	874.740	324.265				
1120.037	1220.745	83.312				
1497.437	877.162	193.390				
341.825	575.910	289.980				
607.490	1114.501	178.051				
1468.928	979.267	886.200				
403.525	1589.015	102.450				
413.415	1049.122	181.424				
1394.997	959.374	797.038				
1396.733	238.241	243.120				
1279.945	1031.229	66.240				
1233.068	136.316	333.019				
878.888	1536.236	197.757				
660.739	978.753	225.558				
529.191	980.502	149.396				
602.321	1707.682	115.314				
836.907	1375.633	89.806				
1347.284	1061.418	1378.195				
1431.096	437.447	261.192				
1171.070	1114.257	1438.445				
1081.601	751.931	221.998				
1217.080	1030.158	1669.345				
663.428	643.362	188.543				
1086.435	329.540	137.103				
782.578	1659.962	198.379				
810.848	1032.699	137.735				
997.844	1115.392	232.925				
1066.024	589.531	152.201				
929.906	555.941	166.128				
658.457	529.757	201.392				
810.271	522.163	185.352				
473.568	489.354	242.320				
1558.137	425.385	286.243				
1322.639	1149.926	571.048				
764.863	359.089	194.989				
305.997	968.523	241.248				
1513.144	280.692	281.867				
453.567	667.876	275.364				
959.895	271.431	173.318				
1104.858	135.874	336.317				
1254.958	1160.657	239.557				
1376.632	84.990	253.265				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
1335.477	153.182	276.468	28.955	90.660	11516.509	13161.749
1436.712	164.373	294.963	43.958	281.375	11417.457	15860.907
1234.435	73.769	281.045	40.873	162.482	13364.110	17673.499
1285.848	1113.938	292.282	80.175	245.911	4245.856	24882.146
1182.022	1165.220	587.105	86.532	20.330	5650.522	93410.720
1278.064	1233.438	335.118	78.389	272.712	7760.672	38558.577
1210.530	1257.044	172.539	47.379	280.779	15502.448	22894.019
1250.661	1074.015	658.381	87.771	82.007	4081.646	104934.601
1214.369	1101.691	1115.782	85.507	50.406	4594.907	58650.189
1143.844	90.730	308.729	30.447	177.294	8707.729	10100.667
1146.398	254.512	304.688	62.463	296.836	15345.850	33193.409
1195.276	190.104	369.994	33.755	177.596	10369.217	12471.742
969.991	192.221	218.605	39.611	305.994	15170.770	19692.384
1014.562	101.744	246.449	43.614	237.017	17827.309	24623.387
1050.396	245.615	215.580	45.771	350.000	12788.512	18334.072
856.660	266.626	171.496	14.557	181.229	14979.839	15476.641
879.323	343.139	184.136	5.828	120.981	10383.728	10437.671
986.514	333.289	164.840	15.577	86.438	9421.114	9780.355
340.772	733.731	286.309	23.707	41.280	16710.286	18250.345
412.309	772.313	293.074	43.325	238.817	9628.664	13235.863
347.061	644.736	297.820	15.301	118.881	10813.784	11211.177
591.817	613.665	221.766	23.516	77.455	11981.540	13066.717
528.531	562.329	239.692	16.681	121.476	16907.539	17650.301
574.361	690.066	223.746	22.853	83.827	11426.860	12400.200
422.987	577.713	269.222	16.835	121.046	10893.954	11381.729
506.684	744.334	277.035	44.071	125.851	10234.821	14245.026
1536.017	291.989	318.871	63.138	286.435	4201.912	9299.501
1482.216	229.607	304.497	46.190	322.509	6950.859	10040.649
1500.792	381.175	276.434	11.125	278.829	9462.338	9643.562
1446.991	318.793	262.060	17.841	263.660	10865.635	11414.552
340.277	1037.116	216.887	25.673	75.185	6907.879	7664.503
226.942	944.674	295.776	33.440	72.572	7460.873	8940.938
277.546	895.386	273.653	33.434	72.544	7222.292	8654.427
259.521	1017.662	263.684	32.287	78.262	8389.285	9923.673
431.862	918.397	246.352	46.734	19.683	19043.364	27784.833
363.119	872.528	281.702	33.853	271.921	8321.502	10020.218
416.201	999.382	190.690	24.298	62.466	8351.307	9162.963
829.448	426.716	188.147	4.285	56.108	11192.040	11223.411
679.170	428.177	201.446	5.294	78.149	10910.674	10957.420
744.530	470.337	193.911	6.337	74.716	12550.800	12627.947
771.217	227.775	202.852	40.409	83.202	14020.033	18412.507
694.206	303.217	223.445	19.077	27.647	16506.375	17465.599
1422.338	1150.046	376.688	69.677	133.708	15099.721	43475.054
1350.226	1086.790	739.542	88.742	63.320	1328.528	60527.895
1316.623	1080.858	671.828	87.301	278.908	3352.051	71179.504
1360.352	1311.471	311.068	57.880	2.838	29569.296	55612.882
1462.694	1265.290	342.696	53.188	30.891	20427.865	34092.390
1483.664	468.743	242.964	38.571	351.173	6914.885	8844.364
1539.382	528.512	229.875	35.008	309.849	11588.613	14148.392
1564.385	404.010	298.891	34.014	311.008	3079.835	3715.587
413.999	360.567	291.683	23.474	61.592	35534.748	38740.955
323.211	420.642	319.023	25.108	73.487	33099.990	36553.898
582.071	471.599	217.223	12.873	96.531	11499.975	11796.456
889.499	613.997	169.582	8.791	73.568	12465.661	12613.857
800.673	643.137	177.054	6.428	48.090	24901.363	25058.877
710.719	565.094	191.762	8.816	45.738	8642.229	8745.547
884.463	492.333	178.527	9.431	52.825	9112.140	9236.990
1028.459	537.076	142.888	19.422	149.774	8817.447	9349.457
977.521	473.530	153.521	21.685	79.439	13280.255	14291.668
974.750	636.453	158.532	5.787	64.697	14179.209	14251.840
1185.344	666.084	182.459	23.398	176.872	27277.554	29721.543
1187.959	570.692	145.238	18.640	179.152	21977.051	23193.727
1025.315	701.783	177.155	30.752	229.503	12539.558	14591.223
954.930	1006.954	186.179	25.448	234.203	25093.205	27789.377
895.459	1103.025	158.729	46.354	309.781	9230.986	13374.383
967.711	1149.043	146.715	67.763	356.870	4004.414	10581.439
1090.341	1006.107	696.716	82.464	255.130	24113.072	183865.064
1128.665	1086.602	1113.572	81.924	261.303	7257.951	51661.011
1065.506	1133.467	591.021	83.808	311.352	4811.840	44614.063
693.026	1041.984	180.448	32.945	38.401	11624.790	13852.410
765.342	1102.728	140.438	15.425	63.719	15777.792	16367.353
799.969	925.113	173.520	29.260	59.570	23344.060	26758.171
931.755	889.785	160.960	12.458	263.934	23569.583	24137.885
855.294	1636.363	158.967	42.401	52.351	10086.057	13658.581
800.048	1566.752	185.484	16.119	231.317	10223.318	10641.682
763.105	1693.512	131.486	63.901	2.223	7677.523	17451.843
707.859	1623.900	158.003	26.586	257.718	15098.920	16884.135
1029.697	398.063	143.847	21.553	61.438	11902.200	12796.995
1141.261	364.472	229.361	61.595	277.365	11044.315	23216.562
732.612	722.069	184.380	10.101	118.430	18765.887	19061.348
1149.863	933.451	1232.491	86.434	291.436	7483.271	120307.778
1244.531	1003.955	1208.957	87.870	70.483	2514.968	67681.462
1210.019	959.354	1800.293	73.826	307.956	2913.587	10459.356
1104.703	840.709	750.042	85.750	259.259	7583.549	102325.603
1183.648	838.848	749.981	87.126	150.983	9910.100	197647.097
1022.006	796.196	189.047	24.319	295.768	9108.770	9995.747
1260.980	758.636	194.291	8.792	84.268	28886.366	29229.796
1106.236	1168.585	541.150	85.023	332.466	6197.182	71428.071
1309.649	519.997	181.568	28.640	311.053	37148.215	42326.925
1433.754	545.878	205.275	45.609	61.094	4565.037	6525.713
1256.148	400.441	270.724	59.708	349.841	26393.261	52325.513
1358.577	324.603	314.986	51.192	103.910	15852.920	25295.093
1373.067	1048.951	609.436	88.914	56.393	146.747	7743.132
1340.742	1017.340	747.158	86.921	228.830	4155.974	77381.661
1377.814	1019.066	785.321	88.324	73.624	1641.938	56129.136
751.204	1417.338	129.643	23.778	134.389	10364.734	11326.168
818.158	1471.976	149.293	33.102	190.605	10583.536	12634.027
897.228	1439.636	143.546	33.255	202.026	10501.270	12557.689
900.945	1282.400	65.111	35.374	73.426	14915.354	18292.308
797.539	1302.980	111.381	18.403	66.753	17119.416	18042.052
933.679	1364.418	77.627	56.134	181.798	6896.787	12376.260
527.964	1669.428	80.399	23.199	229.739	14405.480	15672.798
631.640	1588.455	110.814	32.573	252.895	15431.137	18311.455
732.424	1787.558	65.802	37.764	353.202	28596.408	36173.363
891.346	1776.197	69.700	12.774	29.302	28788.338	29518.895
516.699	1048.042	169.624	16.715	158.239	10443.450	10904.168
599.140	1024.585	184.335	30.557	282.075	8882.148	10314.606
598.672	906.071	194.095	30.172	276.006	14504.471	16777.399
531.892	848.542	235.046	53.760	60.426	14323.030	24228.037
731.715	833.866	196.718	11.257	127.815	35277.739	35969.684
992.892	1459.144	138.822	25.367	98.653	10876.675	12037.238
969.068	1561.095	118.052	42.563	52.684	22944.183	31151.702
1292.567	224.226	338.928	51.844	126.598	12484.929	20208.759
1303.837	980.361	918.188	87.184	16.617	6203.728	126257.218
1453.787	938.601	625.543	81.447	175.027	4057.853	27285.744
1395.122	901.241	392.708	81.826	177.437	8917.229	62715.192
1418.362	991.682	621.323	83.296	337.072	2885.674	24719.367
1308.166	925.680	958.673	86.647	152.956	6848.600	117092.731
515.132	1138.338	173.802	6.172	350.143	15996.663	16089.914
353.196	1143.598	194.865	26.957	71.130	11844.574	13288.431
427.553	1196.161	172.845	5.589	59.085	20208.992	20305.509
472.190	1518.260	88.918	19.832	68.227	12316.766	13093.322
369.174	1506.240	151.472	39.325	70.648	16016.931	20705.519
358.683	1617.852	138.666	40.790	84.674	11668.480	15411.772
461.699	1629.872	76.111	20.620	64.962	12305.250	13147.543
1474.569	1088.953	452.188	82.211	305.663	13278.552	97981.303
1534.752	894.941	403.038	82.570	195.936	6475.302	50072.142
1556.812	1019.616	435.119	78.543	84.372	30115.253	151616.943
721.067	1215.936	140.796	14.965	71.986	33191.690	34356.945
603.335	1246.072	159.597	8.352	15.464	15527.248	15693.683
247.285	487.665	347.622	27.742	79.039	28950.746	32710.908
1399.592	800.380	184.754	4.886	196.190	22089.473	22170.032
1577.859	774.104	181.613	33.345	59.902	15829.366	18948.788
1501.364	716.903	196.164	14.289	272.493	22700.137	23424.839
1075.494	1212.828	427.662	87.582	151.170	2242.491	53144.800
1166.843	1348.211	117.898	41.406	273.375	14245.171	18992.557
1107.592	1300.629	418.976	87.651	90.952	4446.538	108478.706
130.680	956.233	363.732	40.660	72.980	8727.623	11505.114
155.560	856.120	365.833	39.057	75.692	14480.306	18647.617
257.477	802.685	302.609	32.673	75.310	10322.298	12262.732
269.643	1202.408	230.387	30.468	75.768	16325.444	18941.018
135.877	1349.819	330.381	44.812	97.404	27080.261	38172.166
250.795	1343.696	235.882	32.214	92.546	24010.045	28378.436
117.038	1073.171	351.641	39.801	78.003	18019.658	23454.626
59.989	1178.363	397.262	46.571	89.173	23973.757	34873.042
211.774	1103.339	279.265	31.484	74.357	15725.191	18439.798
964.510	1214.106	69.073	35.813	358.299	10673.579	13162.060
1031.561	1242.773	399.891	86.147	256.980	5082.639	75642.296
1029.343	1383.926	72.903	57.393	152.956	7305.714	13557.377
1063.660	1330.575	391.205	84.335	315.325	9911.727	100403.702
1445.178	1112.206	246.582	79.636	132.910	2205.671	12260.140
1235.303	905.031	1306.410	86.635	140.735	4000.480	68160.234
349.584	1405.891	175.716	32.017	92.761	19330.791	22798.588
442.790	1317.167	148.201	23.313	21.153	13250.843	14428.849
563.690	1446.029	101.038	22.325	350.262	17372.880	18780.579
