Surface analysis

Generated: Wednesday 07 July 2021 14:26:07

						
Left filename	Left2_2m.jpg					
Left frame number	      0					
Plane definition points	30					
RMS plane fit (mm)	192.436					
X plane direction (unit vector)	[0.9920, -0.0000, 0.1263]					
Y plane direction (unit vector)	[0.0383, 0.9528, -0.3011]					
Z plane direction (unit vector)	[-0.1203, 0.3035, 0.9452]					
Plane shift (mm)	[-1856.3201, -202.9320, -2498.8190]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1411.354	1144.085	712.577				
2166.221	1266.655	366.392				
2197.210	113.994	140.214				
356.718	1101.584	719.082				
615.539	87.536	573.967				
1021.830	620.191	484.502				
1451.444	839.337	277.365				
1448.743	301.266	714.677				
1787.112	925.264	521.434				
1809.341	1295.604	375.965				
1603.437	935.699	467.514				
730.992	1414.301	537.522				
1097.791	338.136	634.695				
494.133	729.798	225.652				
454.702	928.748	156.676				
695.097	1003.966	463.175				
1959.792	697.526	286.002				
2158.836	602.069	298.534				
1892.491	252.537	516.793				
1033.552	841.650	283.587				
1051.113	1156.761	566.594				
939.045	1065.174	419.721				
1045.944	0.000	658.838				
2052.867	376.565	539.409				
1502.232	507.068	622.091				
1201.809	1431.606	495.762				
1586.456	220.499	684.495				
2138.850	841.302	394.599				
0.000	813.476	0.000				
805.502	304.235	503.432				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
822.328	130.590	578.746	23.620	345.273	54948.402	59972.933
983.079	214.123	598.988	25.968	287.049	48537.818	53988.776
975.041	420.854	540.877	32.462	308.856	42508.386	50380.302
638.391	373.856	434.350	28.519	338.010	74157.115	84398.452
773.822	551.408	404.529	28.518	309.619	95220.064	108368.998
316.278	824.008	127.443	26.092	302.772	47504.142	52894.671
270.473	947.936	291.919	71.819	172.072	44941.859	144038.048
369.891	543.603	266.539	31.102	321.339	153602.017	179389.977
1961.918	821.364	400.678	43.190	171.486	32802.810	44991.838
2030.728	1011.074	427.475	20.463	83.467	75955.640	81071.525
2154.636	903.342	353.175	72.474	92.484	7524.501	24986.946
2085.826	713.632	326.378	26.586	212.134	22855.089	25557.475
1660.393	326.701	607.793	32.138	54.197	45199.499	53378.747
1512.477	342.944	673.754	28.382	50.873	16330.864	18562.064
1892.052	195.676	447.168	54.532	151.176	26080.806	44948.139
1609.870	111.498	494.516	59.876	159.269	96118.727	191522.547
1360.381	173.922	686.003	15.386	166.998	37010.705	38386.444
1474.168	1290.431	528.101	49.201	22.179	73089.820	111858.972
1221.426	1244.150	591.644	31.405	320.460	50460.268	59121.238
994.638	1334.222	533.293	12.854	20.753	63396.979	65026.579
1749.712	709.953	476.509	43.732	112.262	68545.923	94863.242
1630.927	789.344	537.013	26.684	327.579	39892.460	44647.432
1519.038	760.702	455.656	62.285	293.910	27698.278	59556.968
1325.169	655.532	461.319	45.895	357.574	76938.739	110548.005
1349.588	382.157	657.154	27.738	340.465	37099.376	41916.077
1207.284	488.465	580.429	27.280	340.527	63453.547	71394.169
1784.838	485.710	474.962	35.143	51.839	95395.656	116660.406
1968.383	442.209	447.401	40.909	314.886	31509.125	41692.478
2057.165	558.720	374.648	44.068	22.259	27500.403	38274.042
2047.523	247.699	398.805	53.180	147.073	30006.353	50068.662
2136.304	364.209	326.052	68.523	92.814	30187.249	82450.724
1197.493	213.134	669.403	13.541	295.757	60290.475	62014.287
1007.903	1021.195	423.301	46.523	214.947	16852.852	24493.009
889.231	970.263	388.828	29.586	148.198	30156.471	34678.028
907.050	1212.079	507.946	45.698	222.777	29090.502	41650.894
788.378	1161.147	473.473	16.937	131.349	48951.607	51171.108
1165.340	1047.498	520.919	44.320	206.517	56869.206	79487.660
916.826	821.936	410.421	51.862	47.686	38428.279	62226.333
1298.783	941.691	424.510	54.982	179.719	63629.370	110885.320
1168.942	767.059	348.485	42.189	1.258	46286.524	62470.655
547.977	887.504	281.834	52.552	273.887	25396.241	41767.352
737.020	784.652	391.110	36.107	232.916	83352.325	103169.652
502.172	1011.433	446.311	73.540	183.695	24459.521	86325.440
594.269	1173.284	573.260	36.048	109.358	71176.250	88032.292
1608.044	1125.129	518.685	45.041	107.037	56019.431	79280.739
1733.297	1052.189	454.971	26.118	326.539	34127.109	38008.070
1488.745	973.040	485.819	56.386	192.244	25091.270	45323.638
1920.891	1162.508	421.264	21.487	8.532	66405.279	71365.093
						
Total plan area (mm^2)	2413055.333					
Total 3D area (mm^2)	3327266.445					
						
Slope bitmap	Double click to view	Darkest: 0 degree slope	Brightest: 90 degree slope			
Slope direction bitmap	Double click to view	0 deg = red, 120 deg = green, 240 deg = blue				
Surface bitmap	Double click to view	Darkest: z = 0.000 (mm)	Lightest: z = 719.082 (mm)			
