Surface analysis

Generated: Wednesday 07 July 2021 16:09:48

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	72					
RMS plane fit (mm)	370.914					
X plane direction (unit vector)	[0.9808, -0.0000, 0.1948]					
Y plane direction (unit vector)	[-0.0689, 0.9354, 0.3469]					
Z plane direction (unit vector)	[-0.1822, -0.3537, 0.9174]					
Plane shift (mm)	[-3605.8709, -3224.5029, -4755.2214]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
2655.011	3026.867	1395.696				
3861.560	2861.559	1411.912				
2283.269	1614.719	1411.038				
1261.076	2267.959	1411.188				
4604.118	626.249	299.343				
4555.570	2483.975	1491.871				
2739.773	1318.962	1496.636				
1403.141	3428.466	353.748				
3371.780	2886.127	1260.924				
3786.880	1920.801	1361.295				
3391.418	679.107	1043.446				
2024.172	1118.866	1591.802				
1720.497	2261.044	1419.342				
3717.003	3227.691	1424.621				
4274.849	2471.419	1338.796				
20.528	802.267	940.225				
2101.204	2257.057	1284.452				
2939.562	2491.027	1225.281				
847.155	1340.803	1283.139				
0.000	3141.956	657.230				
4231.879	1593.100	1344.128				
3332.551	733.047	0.000				
3910.791	586.045	202.917				
2800.078	0.000	1376.695				
3642.972	1268.711	690.707				
4260.772	2176.760	1427.747				
4762.814	1893.246	1498.474				
3316.288	1536.022	90.275				
2258.450	982.748	1938.185				
2303.412	3077.496	1177.942				
3110.391	3238.716	1312.155				
3884.896	3041.784	1363.797				
1995.440	1693.556	1462.000				
2552.363	3209.275	1228.134				
3229.990	3030.539	1328.865				
4098.382	2890.360	1349.743				
3671.000	2945.779	1382.723				
4063.667	2089.474	1398.258				
3272.226	3173.984	1325.990				
4096.957	2340.754	1379.811				
2935.071	2897.891	1301.419				
3479.726	2556.028	1317.426				
3684.431	2796.241	1329.175				
3106.319	2771.352	1282.827				
2685.719	2738.125	1252.745				
2153.258	2038.656	1345.327				
3321.179	2645.653	1298.952				
3796.680	2189.644	1346.685				
3645.089	2643.068	1314.933				
3798.831	2637.068	1327.318				
2212.024	2529.013	1159.315				
4122.414	2659.667	1352.182				
3124.632	2498.372	1280.733				
2535.197	1067.039	1605.436				
3998.213	2484.245	1345.435				
4412.649	2457.431	1406.983				
2918.800	3136.357	1286.354				
3284.100	2481.836	1327.549				
3509.227	2326.987	1320.206				
3953.760	1919.255	1390.641				
4453.584	2256.114	1426.949				
3467.867	3081.407	1329.421				
3601.231	2081.751	1339.547				
2714.695	3244.145	1236.917				
2867.785	2702.261	1265.922				
4279.748	1948.457	1431.693				
2302.382	3289.751	1176.028				
