Surface analysis

Generated: Wednesday 07 July 2021 17:37:41

						
Left filename	Left1_2m.jpg					
Left frame number	      0					
Plane definition points	193					
RMS plane fit (mm)	54.159					
X plane direction (unit vector)	[0.9915, -0.0000, 0.1303]					
Y plane direction (unit vector)	[-0.0112, 0.9963, 0.0854]					
Z plane direction (unit vector)	[-0.1298, -0.0862, 0.9878]					
Plane shift (mm)	[-1398.5931, -862.4889, -1969.5194]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1195.870	489.032	187.868				
703.073	904.809	190.607				
486.123	1239.164	372.213				
0.000	1066.032	165.713				
1632.343	1252.090	136.908				
1776.666	635.600	151.489				
944.204	1238.793	137.409				
1824.896	6.710	123.560				
75.895	499.408	55.434				
1372.179	1384.617	140.588				
892.641	595.034	248.618				
1654.519	347.693	221.017				
1463.183	951.976	187.754				
991.346	1433.393	154.689				
619.316	550.151	119.117				
143.427	0.000	76.205				
1685.624	904.873	156.283				
2119.011	1096.057	142.096				
1927.088	485.639	209.323				
979.989	1029.312	170.032				
1288.411	1223.569	104.719				
972.273	241.792	279.118				
1641.034	1383.893	66.179				
786.114	1381.289	143.422				
1336.550	264.578	216.558				
15.523	784.338	121.794				
633.125	1229.134	181.567				
2121.478	856.407	52.506				
1887.108	1349.166	91.975				
2213.600	165.403	141.280				
906.341	1405.707	150.780				
244.842	608.079	117.216				
1070.006	1400.291	131.964				
505.199	685.750	133.105				
1755.219	1349.450	79.902				
416.521	388.922	126.975				
955.648	1315.805	159.786				
1710.771	716.846	141.455				
1824.143	1250.193	87.065				
1416.102	535.129	183.542				
1188.326	1285.136	129.077				
1340.953	432.563	193.751				
757.770	1260.488	166.141				
343.768	1191.468	293.878				
724.716	1180.832	170.987				
592.596	945.304	197.133				
1107.731	1194.814	191.648				
1157.324	224.011	199.592				
1188.314	1174.465	143.870				
103.119	404.555	131.254				
1200.413	580.586	193.155				
1130.096	410.834	225.005				
204.242	1158.389	181.554				
2006.986	1172.440	148.566				
2028.163	685.766	108.873				
1607.691	1153.007	147.171				
322.266	1145.556	130.645				
1108.924	1116.757	191.110				
170.378	852.512	135.571				
742.956	1092.735	219.594				
1311.978	526.695	213.670				
1273.604	1094.903	200.984				
109.949	1084.349	166.634				
43.957	646.874	64.279				
718.637	538.774	173.772				
1056.648	1298.747	148.911				
2009.222	218.517	349.229				
1621.947	125.560	166.360				
554.811	1032.863	154.365				
1404.970	1056.047	144.589				
1093.607	1035.524	202.039				
586.045	866.120	227.429				
1715.647	122.496	164.748				
287.061	325.441	121.904				
235.215	1036.092	165.320				
980.952	671.819	204.915				
1522.632	440.506	194.817				
833.250	992.688	169.296				
324.831	986.676	176.795				
1767.224	996.047	107.888				
1560.526	980.336	139.327				
1657.524	983.593	120.185				
2093.326	987.893	130.321				
1366.671	615.193	185.990				
971.637	950.989	181.628				
839.616	1224.967	154.128				
471.742	923.141	201.087				
1221.937	918.156	203.078				
12.598	910.978	125.219				
1824.980	915.552	113.990				
1463.179	292.426	175.205				
1101.768	858.324	236.322				
290.965	849.145	162.511				
1024.335	851.766	226.981				
508.407	1212.246	219.526				
1341.813	834.895	225.641				
725.785	824.218	149.919				
1719.920	450.446	198.656				
584.641	1105.214	206.800				
425.089	811.018	164.592				
1572.773	334.520	230.035				
1659.979	219.742	172.195				
1952.534	813.253	104.551				
2135.580	605.086	95.634				
810.605	771.649	162.508				
1282.365	673.314	239.246				
171.527	742.207	110.086				
1074.931	753.045	276.515				
1311.190	753.666	233.620				
625.391	393.825	134.312				
1247.028	298.670	255.094				
1413.440	723.740	164.143				
784.212	444.458	173.233				
1811.253	721.164	129.974				
359.359	182.631	87.610				
414.664	687.382	135.044				
1867.734	329.352	137.451				
656.668	670.716	113.267				
1203.142	687.383	196.723				
345.170	554.558	119.219				
1091.813	498.701	220.120				
1547.280	239.085	198.129				
1423.939	833.685	242.273				
110.922	988.642	99.813				
1624.623	650.367	168.590				
1739.908	1254.596	86.068				
767.830	621.842	181.937				
1851.484	140.011	176.132				
1095.707	615.210	194.504				
140.155	179.889	108.353				
1994.546	105.597	103.586				
1974.576	598.621	151.843				
1012.806	561.841	242.074				
1847.608	434.827	145.309				
1324.130	1021.208	144.482				
1342.428	347.619	202.120				
926.470	499.433	201.092				
400.790	1086.972	88.784				
495.172	518.050	102.743				
1638.294	552.841	192.211				
2132.115	223.521	117.674				
1026.784	1168.626	143.524				
637.562	123.981	64.735				
832.121	138.273	0.000				
990.478	421.595	209.470				
2127.635	497.928	111.348				
506.590	389.534	128.997				
681.285	1008.158	225.603				
820.173	878.911	189.274				
1423.014	458.262	207.049				
1537.414	587.312	180.613				
2134.715	335.830	117.899				
1736.823	1098.533	101.044				
1371.825	1283.139	120.875				
782.774	293.756	89.035				
315.903	442.980	138.668				
1325.352	167.400	179.619				
882.592	416.981	204.226				
147.286	272.002	83.791				
1905.321	708.775	115.734				
2043.654	373.717	100.099				
643.129	1289.760	258.493				
211.741	471.783	115.524				
1631.595	465.902	220.543				
697.803	316.154	160.239				
425.494	295.013	121.328				
870.935	675.823	178.937				
872.672	1312.664	169.919				
539.052	295.780	130.509				
1035.245	328.890	235.400				
1712.989	563.768	214.502				
1817.193	817.866	124.315				
1156.353	1411.954	131.213				
250.487	719.818	78.801				
1260.348	397.574	221.309				
1756.955	317.001	172.506				
1985.216	285.507	115.697				
496.306	179.184	109.821				
1739.229	237.395	191.276				
211.476	144.339	54.585				
1857.294	211.964	138.963				
1555.123	838.608	146.780				
552.981	1290.269	221.625				
1424.181	209.963	199.660				
848.742	1093.448	190.551				
1503.729	725.745	185.556				
1959.039	952.638	93.348				
894.244	285.020	143.749				
2002.733	1085.910	169.695				
1445.101	632.546	210.019				
1368.390	1168.919	142.507				
577.689	771.064	168.505				
2164.517	689.872	78.112				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
2168.584	451.068	110.247	12.964	53.259	14382.422	14758.582
2142.577	597.629	95.031	14.550	59.946	1213.619	1253.831
2109.420	660.241	94.207	14.438	59.414	5721.059	5907.646
2104.719	744.015	79.831	16.904	46.178	11442.232	11958.929
2135.002	880.778	90.905	65.184	259.457	4951.828	11798.386
653.381	755.333	143.897	23.413	144.425	9529.581	10384.619
629.839	820.467	181.951	36.649	151.121	6816.618	8496.278
579.852	709.176	138.293	26.211	170.317	7006.115	7809.111
502.659	755.944	155.401	18.770	198.857	7957.634	8404.610
529.607	816.067	186.842	32.255	196.925	7419.710	8773.625
1449.302	1201.688	136.851	10.743	357.922	13693.918	13938.190
1460.350	1125.991	144.756	1.283	303.588	13214.159	13217.475
1342.875	1225.209	122.700	21.351	300.688	4661.466	5004.956
1348.988	1106.623	162.693	27.088	70.077	6703.071	7528.903
1310.135	1162.464	149.403	36.683	2.765	5549.905	6920.448
1454.090	694.010	186.573	25.865	329.448	4148.615	4610.458
1495.415	648.534	192.063	19.038	82.094	5627.733	5953.384
1408.404	657.159	186.717	28.145	313.524	3850.860	4367.240
1466.206	584.995	191.391	19.724	153.179	5152.290	5473.405
1409.291	594.289	193.184	18.102	233.744	3568.567	3754.396
2042.910	1118.135	153.452	17.680	42.898	5009.185	5257.523
2071.690	1056.620	147.371	16.874	123.794	6158.222	6435.301
1835.593	1060.163	126.209	14.512	267.798	13434.128	13876.859
1854.566	1144.878	119.268	18.807	313.497	20715.145	21883.497
1944.621	1169.514	135.109	18.890	318.271	8076.049	8535.792
2018.366	1008.814	131.122	28.611	194.514	8178.076	9315.560
1909.666	1011.532	123.644	29.192	185.147	13730.049	15727.546
836.379	239.017	77.595	42.839	216.333	8450.345	11524.161
899.546	221.695	140.956	61.678	263.857	7068.008	14898.241
853.203	331.919	145.670	36.222	226.399	7303.931	9053.659
967.254	285.234	219.422	58.459	320.324	4759.188	9097.849
922.438	374.532	185.815	24.785	183.588	7145.194	7870.160
973.322	345.169	196.206	32.678	267.345	7517.671	8931.365
2011.017	874.099	83.469	16.624	77.073	11633.785	12141.245
2057.948	932.313	92.059	32.068	190.444	9324.642	11003.528
1850.415	954.746	105.075	10.812	35.527	6466.495	6583.365
1912.184	893.815	103.963	8.680	60.946	9222.316	9329.178
1561.158	738.240	166.975	19.378	51.735	8759.254	9285.237
1447.036	761.056	197.324	35.914	197.838	4952.874	6115.445
1494.263	799.346	191.536	36.038	89.031	7276.457	8998.590
1555.255	654.474	178.253	7.925	90.755	7098.284	7166.733
877.521	1185.736	160.696	17.247	23.166	6940.842	7267.617
887.327	1038.482	176.626	12.632	167.231	7108.962	7285.295
808.316	1059.624	193.147	20.550	132.532	5323.986	5685.791
772.138	1122.338	193.711	33.632	23.990	4666.204	5604.269
804.358	1166.416	171.889	15.770	8.000	7757.199	8060.616
939.910	1166.955	157.161	17.024	29.733	9350.344	9778.855
951.838	1097.128	168.036	13.749	61.077	10642.916	10956.883
1362.028	213.980	198.612	20.688	186.252	4563.642	4878.186
1407.970	255.655	197.141	18.367	61.463	4678.059	4929.174
1478.213	247.158	190.998	18.453	348.769	4507.679	4752.019
1531.136	191.536	188.050	13.752	163.855	8074.685	8312.977
1457.160	167.641	181.880	23.421	182.164	8379.504	9131.903
609.745	1269.721	220.562	51.788	199.105	2735.237	4421.826
564.838	1243.883	207.573	21.727	123.099	4489.068	4832.357
660.741	1320.439	207.847	62.504	348.033	4161.985	9014.622
515.837	1247.226	271.121	77.889	120.026	1469.264	7003.068
366.997	1213.376	232.352	79.259	338.117	3432.395	18416.786
460.957	1240.300	295.905	81.959	337.249	2043.127	14605.941
1630.172	735.274	152.275	14.140	44.176	10418.557	10744.070
1650.506	820.109	148.173	5.055	200.301	13102.034	13153.202
1480.748	874.756	192.269	36.983	72.843	7662.328	9592.193
1526.277	923.640	157.954	26.047	86.012	6821.495	7592.675
1600.424	907.939	147.464	6.624	299.085	9068.734	9129.683
1901.108	152.524	139.561	37.790	53.008	5246.807	6639.354
1953.687	178.692	197.259	67.292	212.884	8529.848	22095.878
1950.577	238.663	201.296	73.188	332.836	5167.537	17866.333
1816.002	196.456	168.791	35.802	49.064	4321.418	5328.192
1784.492	255.453	167.582	26.063	74.483	4924.728	5482.204
1827.327	286.106	149.640	17.668	92.773	6437.640	6756.342
1903.415	275.608	130.704	10.421	91.081	7124.461	7243.944
238.088	108.990	72.800	22.616	314.221	9369.736	10150.240
165.020	108.076	79.714	34.654	103.939	6356.754	7727.638
285.965	217.471	88.033	18.943	204.523	11943.847	12627.761
166.306	198.743	82.243	41.254	76.782	3411.546	4537.872
215.274	247.261	86.760	18.981	206.849	10637.212	11248.861
1684.575	268.277	194.829	22.670	201.679	5118.258	5546.814
1716.901	300.696	194.933	27.682	76.532	4349.260	4911.424
1768.787	166.634	177.385	12.757	194.192	7597.317	7789.591
1704.951	193.211	176.073	15.367	226.216	4344.739	4505.824
425.765	101.055	83.587	25.720	163.236	22395.433	24858.225
333.031	120.605	91.212	11.455	308.297	12877.517	13139.250
557.640	199.649	101.688	18.663	139.685	9414.828	9937.383
486.951	256.659	120.553	9.553	208.323	6603.813	6696.688
427.053	218.943	106.253	14.679	219.683	7809.108	8072.594
2054.528	331.685	111.231	14.491	338.300	5123.223	5291.566
1965.535	329.526	117.749	11.640	77.833	6462.680	6598.384
2084.015	281.619	117.090	0.817	263.260	8329.634	8330.481
2042.185	242.515	194.200	77.325	22.718	4176.366	19033.635
1824.099	360.393	151.755	17.655	92.489	5966.456	6261.379
1774.827	400.758	172.157	22.587	101.484	8230.486	8914.208
1710.464	371.713	197.393	24.605	98.841	6266.443	6892.235
1283.268	347.954	226.174	26.510	54.928	4391.693	4907.695
1314.576	392.585	205.726	17.457	70.750	3449.255	3615.790
1304.426	452.277	209.577	21.503	103.779	4300.680	4622.398
1256.065	471.100	207.616	18.024	301.514	6523.719	6860.391
1212.491	369.026	233.803	18.725	10.590	6529.558	6894.488
1195.438	432.480	211.394	22.853	9.654	5528.811	5999.751
363.413	739.406	126.146	23.536	241.674	10318.183	11254.454
322.180	793.327	135.301	31.705	197.253	9444.533	11101.198
303.331	671.760	110.354	24.190	322.744	9264.024	10155.770
222.285	690.035	102.034	30.202	56.742	4474.674	5177.489
237.660	770.390	117.133	36.311	164.584	5559.021	6898.596
1094.335	1370.331	137.363	9.611	355.224	4306.111	4367.417
1133.775	1331.946	136.400	8.777	81.921	8132.040	8228.404
1238.953	1360.569	133.626	3.156	238.621	13248.381	13268.505
1072.568	1415.213	139.289	27.017	171.339	1887.838	2119.087
1844.589	749.268	123.341	9.380	72.809	4585.074	4647.212
1891.682	779.965	114.867	8.691	74.665	7178.999	7262.379
1864.902	848.890	114.285	9.996	57.847	6628.439	6730.620
1775.932	879.430	131.529	17.135	74.575	6765.022	7079.259
1779.739	751.959	131.915	7.033	65.256	4845.550	4882.283
1737.863	813.195	140.684	12.157	103.657	11275.239	11533.914
1660.959	527.504	209.086	26.428	315.230	3210.389	3585.053
1688.168	493.372	211.234	14.496	119.171	4950.999	5113.807
1760.172	483.014	186.155	22.773	105.919	7180.848	7787.943
1779.088	544.732	170.433	37.490	72.708	8940.308	11267.458
1658.635	588.992	191.768	20.884	300.972	3717.042	3978.404
1704.759	616.579	178.193	36.452	14.264	5930.937	7373.515
1107.555	321.245	219.999	12.853	117.862	9975.778	10232.139
1054.947	264.898	238.037	25.705	68.195	8618.698	9565.275
1051.939	387.107	223.292	14.173	338.347	6230.752	6426.355
620.749	335.253	141.687	14.032	304.679	6902.834	7115.148
557.011	359.713	131.272	2.563	270.807	5638.674	5644.320
490.379	326.776	126.944	4.667	261.662	5335.678	5353.427
624.806	245.305	118.494	25.380	195.737	14640.175	16204.171
911.554	1344.725	160.162	11.345	35.296	3807.321	3883.196
855.043	1366.553	154.707	15.103	335.680	5182.117	5367.511
924.175	1289.087	155.705	18.680	156.673	3177.107	3353.777
885.498	1258.808	153.819	17.658	142.612	4357.532	4572.985
823.353	1266.040	163.396	11.899	163.746	4175.893	4267.597
805.519	1318.147	159.827	14.360	328.862	6200.721	6400.705
816.457	689.771	174.461	8.522	342.270	6568.413	6641.736
843.802	630.900	203.164	40.302	334.107	4750.756	6229.331
901.959	766.413	189.475	16.512	267.110	12657.190	13201.590
958.741	733.136	203.611	13.887	254.727	9985.562	10286.211
914.843	647.559	210.823	39.795	345.629	4400.653	5727.461
357.305	267.695	110.280	15.289	191.545	8784.872	9107.203
376.359	336.459	123.402	3.532	188.620	6363.563	6375.670
449.535	357.823	125.766	3.777	199.488	4231.881	4241.094
706.046	244.631	104.670	43.787	137.057	8839.171	12244.051
754.930	351.456	140.836	41.707	129.368	6418.722	8597.812
702.469	384.813	155.928	15.794	286.683	8001.139	8315.063
1668.678	421.347	213.405	14.726	78.167	5043.219	5214.498
1602.434	535.352	197.789	18.065	359.381	4500.654	4734.013
1563.880	497.906	198.658	16.289	294.984	7810.503	8137.136
1619.629	382.705	223.865	6.230	76.959	4982.518	5012.118
1575.667	413.643	215.132	19.050	305.128	6410.929	6782.367
130.252	458.582	100.737	37.719	337.407	6066.688	7669.427
177.493	526.423	96.058	23.436	282.055	9714.870	10588.365
271.568	413.401	125.365	14.495	251.389	6536.892	6751.800
200.640	400.593	122.894	7.212	44.928	10479.744	10563.316
267.251	544.807	117.320	1.402	254.103	7723.003	7725.314
290.938	489.774	124.470	15.154	323.202	6232.574	6457.094
