Surface analysis

Generated: Wednesday 07 July 2021 13:34:43

						
Left filename	Left3_2m.jpg					
Left frame number	      0					
Plane definition points	88					
RMS plane fit (mm)	115.505					
X plane direction (unit vector)	[0.9964, -0.0000, 0.0850]					
Y plane direction (unit vector)	[-0.0044, 0.9987, 0.0510]					
Z plane direction (unit vector)	[-0.0849, -0.0512, 0.9951]					
Plane shift (mm)	[-887.6953, -773.9979, -2329.0640]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
1471.633	876.866	287.867				
1661.229	948.008	374.887				
1603.496	636.174	130.873				
1759.502	1028.036	483.221				
1433.267	1220.260	529.707				
1468.320	1059.703	530.149				
1403.464	1019.078	272.535				
1461.731	809.168	0.000				
213.823	1373.509	365.699				
0.000	671.851	281.353				
1663.043	55.721	321.640				
1275.720	220.400	252.989				
964.917	380.767	124.467				
836.420	1466.896	75.444				
113.295	139.250	405.695				
631.021	618.427	222.603				
717.583	927.463	169.525				
135.312	1180.637	302.111				
324.835	1101.338	287.933				
254.451	144.527	360.636				
639.993	186.682	204.972				
343.299	534.362	314.608				
1078.679	1051.961	85.022				
1142.300	1351.259	381.929				
1312.544	1182.902	258.968				
1303.620	1240.477	477.354				
541.792	1155.909	215.512				
199.672	877.455	298.343				
385.409	856.976	282.444				
974.165	0.000	313.820				
1387.968	1110.043	440.145				
199.292	1288.283	347.867				
90.615	948.544	341.070				
1225.170	1282.110	273.450				
230.751	1056.027	305.550				
1591.062	928.291	315.421				
1068.369	671.297	123.736				
460.111	1360.319	237.296				
1017.264	572.593	121.072				
75.707	823.548	352.115				
707.355	1295.619	120.109				
1315.220	1060.076	227.272				
452.480	382.418	261.499				
400.269	1013.051	271.114				
940.607	1017.409	120.014				
518.920	974.223	233.182				
1523.425	679.401	70.078				
1703.076	397.919	315.380				
1178.149	947.089	72.205				
1499.143	1145.596	509.331				
476.531	854.630	243.461				
1187.865	1056.129	95.422				
381.467	90.463	294.617				
299.571	1272.513	289.758				
999.448	839.876	121.766				
774.331	500.166	164.660				
806.806	808.817	204.212				
154.429	569.868	344.408				
1607.539	152.821	297.722				
206.083	709.926	328.511				
404.909	718.040	277.444				
443.225	623.838	260.425				
871.219	525.908	168.257				
1483.745	113.500	312.456				
1000.999	1162.376	83.583				
1291.781	675.253	109.882				
1636.155	1081.283	440.300				
1609.930	619.237	349.740				
843.575	916.222	160.222				
1669.661	558.545	418.228				
512.022	732.945	266.793				
1181.227	676.320	152.901				
247.066	508.641	337.563				
738.105	1111.905	143.275				
1390.050	566.045	41.959				
964.626	728.808	127.470				
1550.944	449.879	314.056				
583.042	859.240	209.460				
1667.281	710.880	340.368				
332.344	359.885	312.878				
547.175	344.732	239.358				
536.083	200.656	247.142				
1493.736	256.894	330.653				
1334.590	433.721	150.901				
1059.602	948.765	105.571				
701.081	819.411	178.239				
1164.540	93.298	300.511				
740.800	62.935	252.515				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
552.783	118.018	264.758	15.438	29.407	21926.080	22746.784
638.959	150.091	234.876	43.624	32.621	5724.995	7908.673
781.903	210.128	193.985	21.524	1.786	29886.731	32127.225
893.294	147.900	230.267	27.059	345.322	44137.844	49563.003
698.811	51.132	286.984	63.269	7.754	8095.152	17997.261
1308.001	142.399	288.652	23.523	351.457	19162.689	20899.382
1207.483	68.933	308.929	14.417	348.025	12967.714	13389.343
1034.541	158.022	246.266	27.573	340.796	36675.646	41374.762
1135.059	231.488	225.989	27.885	343.307	28666.482	32432.356
598.715	803.866	218.164	23.500	53.842	8868.200	9670.252
614.708	723.594	222.545	23.867	81.112	15970.019	17463.331
712.969	748.885	201.685	20.126	323.883	10995.621	11710.666
667.235	868.705	185.741	15.645	82.144	6705.777	6963.767
741.823	851.897	183.992	14.646	296.444	5799.320	5994.100
999.886	935.350	115.784	9.586	68.483	8543.212	8664.183
1026.296	1006.045	103.536	14.927	53.208	6794.664	7031.944
1079.066	911.910	99.847	15.719	91.364	6504.650	6757.364
1105.477	982.605	87.599	17.705	62.643	6132.755	6437.683
1177.694	560.878	141.625	9.325	235.267	27842.717	28215.552
1338.807	558.340	100.914	49.106	71.622	9529.954	14556.957
1269.199	595.098	137.895	24.643	58.571	13328.238	14663.726
1191.742	344.962	176.119	28.321	344.301	37870.867	43020.148
1105.590	462.360	132.147	4.929	296.684	34070.423	34196.873
1425.194	483.215	168.972	55.342	324.404	13866.289	24383.736
1459.757	380.165	265.203	40.020	292.147	20414.390	26657.069
1368.015	303.671	244.848	37.175	322.897	22179.621	27835.908
1417.734	196.931	298.700	19.511	253.052	15448.831	16389.958
1528.340	174.405	313.610	12.062	130.315	8679.238	8875.191
1582.585	368.231	320.030	4.722	13.133	16165.887	16220.943
1601.450	269.211	314.585	12.069	129.593	18917.858	19345.433
416.632	217.001	284.879	17.467	91.902	23534.995	24672.644
440.303	314.320	273.840	22.856	75.102	11860.071	12870.658
574.417	244.023	230.490	22.268	86.843	7562.973	8172.489
511.913	309.269	249.333	14.046	81.968	7030.590	7247.281
543.559	448.526	241.153	12.970	92.310	14538.649	14919.256
650.842	487.775	208.873	20.127	97.842	24569.570	26167.572
653.833	343.860	202.996	18.841	92.929	25164.607	26589.227
307.570	467.629	321.683	13.853	95.892	8254.312	8501.593
376.041	425.555	296.328	23.569	94.892	10357.101	11299.730
322.754	198.292	322.710	28.059	86.853	15782.663	17884.764
233.363	214.554	359.737	18.423	71.125	14993.953	15803.898
230.902	335.925	352.045	20.694	82.578	25700.087	27472.516
1698.815	765.820	413.939	72.502	278.376	7401.725	24617.153
1696.004	895.641	399.492	44.383	259.987	11893.790	16642.247
1648.957	629.554	369.445	39.036	308.177	4477.281	5764.082
1626.902	655.430	273.660	86.209	302.368	780.480	11805.432
1550.812	733.149	136.815	61.437	259.969	10304.899	21552.896
