Surface analysis

Generated: Friday 25 June 2021 15:57:05

						
Left filename	Left3_5m.jpg					
Left frame number	      0					
Plane definition points	133					
RMS plane fit (mm)	98.673					
X plane direction (unit vector)	[0.9893, -0.0000, 0.1461]					
Y plane direction (unit vector)	[-0.0124, 0.9964, 0.0841]					
Z plane direction (unit vector)	[-0.1456, -0.0850, 0.9857]					
Plane shift (mm)	[-1379.6745, -1063.3770, -2062.9936]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
0.000	0.000	0.000				
43.779	1712.082	208.363				
1824.297	270.090	126.828				
1218.131	1404.576	159.447				
1600.401	1511.196	48.668				
622.745	1288.310	242.694				
1094.737	759.819	331.635				
1636.824	1055.224	232.469				
1545.601	447.229	191.753				
964.696	1250.290	233.233				
773.947	983.511	340.004				
372.660	1127.988	165.927				
302.961	1539.208	248.870				
281.523	1696.135	223.495				
174.805	1575.381	224.639				
1723.465	1390.753	87.040				
1253.249	1573.294	146.592				
798.264	1543.114	497.102				
1310.985	705.429	324.966				
1335.833	1241.967	190.391				
564.495	541.466	26.538				
969.762	527.429	294.599				
1433.998	1661.338	89.529				
341.530	672.260	260.221				
918.437	1513.400	114.597				
919.590	1110.759	433.425				
299.186	884.011	196.439				
702.893	1561.750	491.480				
1080.083	391.879	350.874				
1456.867	1421.526	124.228				
1031.325	903.667	335.064				
1493.048	1559.208	109.505				
684.777	1450.554	484.009				
1338.922	1523.229	125.911				
1240.923	918.147	304.304				
1006.705	1470.742	131.522				
503.717	1425.309	232.342				
1118.980	1418.617	156.362				
1054.551	529.958	359.895				
554.593	368.331	69.486				
1344.991	1620.641	114.673				
1588.985	1403.141	98.912				
1335.006	462.747	243.376				
1190.594	418.670	362.124				
514.613	1339.659	204.731				
1133.463	1329.173	187.812				
1156.865	1014.233	289.321				
1280.280	616.383	299.027				
883.278	1283.813	229.901				
1045.026	1263.509	210.767				
1698.057	1279.037	152.855				
211.528	567.623	244.309				
778.617	1232.612	276.855				
1610.492	1248.869	165.004				
378.899	1231.513	235.202				
956.220	1367.780	234.110				
431.092	751.214	162.853				
332.045	196.222	15.903				
713.375	1151.497	267.719				
800.587	1151.652	273.507				
625.374	968.988	300.274				
1349.787	1146.910	227.068				
300.251	1127.231	244.252				
995.325	1129.746	272.713				
975.956	384.055	333.781				
795.216	1431.848	454.316				
1546.387	1119.823	198.640				
548.705	1073.131	269.949				
1321.425	962.936	283.249				
1354.881	881.801	291.517				
1242.914	1063.003	272.897				
315.744	1040.920	247.459				
399.640	1373.173	191.876				
1431.800	401.854	179.918				
1748.704	368.574	119.484				
860.621	1010.577	347.714				
954.096	1007.779	330.590				
1495.665	992.309	247.276				
1551.166	596.203	290.156				
1019.198	723.484	355.675				
873.094	644.071	326.577				
1092.240	1164.045	252.062				
1577.714	918.932	270.680				
1333.152	1052.583	284.331				
636.743	1114.090	287.514				
1427.276	540.622	291.471				
1436.166	884.254	284.198				
757.401	1065.076	300.616				
437.373	840.723	161.123				
720.261	896.415	344.626				
676.715	498.001	95.052				
234.899	803.147	258.519				
1318.286	1407.513	173.829				
1463.267	652.757	323.706				
1431.921	801.869	297.319				
1350.412	800.448	308.819				
1522.557	801.124	292.529				
1066.515	1646.840	106.559				
1194.353	575.594	336.176				
896.205	769.671	346.944				
823.412	890.196	343.137				
409.412	502.418	177.935				
473.734	1510.607	299.803				
1407.871	968.168	292.413				
1564.275	689.847	305.393				
1112.280	935.818	318.373				
812.888	799.552	353.392				
1662.502	641.418	311.822				
1473.387	1317.898	147.039				
1181.438	1238.590	264.289				
1198.701	1151.492	253.837				
829.888	406.233	273.084				
1121.334	843.249	328.263				
1626.304	789.074	283.657				
1230.491	730.137	345.955				
844.502	526.309	247.968				
296.437	494.009	211.837				
911.790	883.662	351.686				
1440.753	1075.676	232.528				
1189.097	500.600	360.286				
655.054	675.488	213.288				
1304.363	1321.714	203.073				
689.375	813.909	329.519				
833.800	1353.232	371.557				
507.759	266.352	57.893				
416.229	636.559	158.168				
167.502	221.787	67.409				
537.014	674.420	121.156				
1716.440	293.933	167.659				
1077.723	1042.610	326.887				
1443.327	1217.960	184.945				
550.778	1199.795	244.312				
176.919	111.771	117.352				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
338.907	191.448	63.716	81.523	336.347	1980.092	13432.753
225.489	176.593	66.888	31.935	38.583	8930.720	10523.510
114.807	111.186	61.587	44.332	292.687	10258.114	14341.055
800.372	224.019	114.302	31.703	350.240	88856.638	104440.769
631.119	135.235	95.004	50.966	174.760	69923.387	111027.884
490.714	1133.638	226.729	29.507	291.890	11206.055	12876.184
434.112	1186.432	215.147	34.270	194.843	8995.854	10885.657
578.742	1129.005	267.258	19.864	305.003	5533.149	5883.198
603.422	1200.731	258.173	19.625	311.393	6888.591	7313.411
481.430	1256.989	228.082	15.790	359.835	11446.270	11895.139
562.712	1275.921	230.579	18.274	311.575	6633.367	6985.651
1376.316	1202.279	200.802	23.293	19.185	4941.513	5380.000
1417.516	1259.275	174.125	20.000	20.397	5732.193	6100.068
1509.069	1261.576	165.663	20.171	8.145	7888.481	8403.910
1533.402	1195.551	182.863	13.234	19.444	9795.284	10062.500
1411.289	1146.849	214.847	21.111	31.033	6563.185	7035.350
1476.822	1137.819	205.371	20.709	28.852	7458.236	7973.409
1122.888	1119.382	277.595	31.469	5.175	6555.179	7685.583
1144.429	1069.445	290.015	27.549	78.654	6025.091	6795.604
1115.622	997.553	311.527	27.089	80.597	3735.567	4195.867
1055.096	1112.134	283.887	31.667	359.517	5635.503	6621.324
1009.048	1060.045	310.063	27.742	347.407	6821.196	7707.079
1073.776	960.698	326.775	11.919	93.131	4878.160	4985.646
1021.048	984.685	330.847	3.200	15.306	7780.505	7792.655
1180.245	188.008	98.162	50.636	174.813	36313.344	57254.373
1564.614	381.005	179.777	10.825	188.606	12598.494	12826.739
1670.248	369.912	159.632	33.754	50.939	8848.832	10642.903
1066.718	314.780	186.444	65.368	181.079	64676.079	155179.264
1257.493	356.622	284.105	63.130	180.460	7588.851	16790.817
1763.147	310.866	137.991	32.938	47.253	4409.935	5254.584
1409.441	362.555	232.817	49.685	22.722	20398.586	31528.421
461.445	687.398	147.392	18.942	104.166	6642.971	7023.304
554.587	776.351	203.933	45.248	227.278	19618.384	27865.471
468.493	755.452	148.377	21.207	91.167	4981.641	5343.490
627.148	721.272	221.321	45.277	230.104	8151.280	11583.743
585.521	630.458	120.327	49.348	221.564	7861.617	12067.584
505.913	617.482	101.954	38.172	140.760	8549.663	10875.285
126.343	263.137	103.906	32.813	149.157	24082.066	28654.100
225.156	427.806	174.518	26.908	186.218	16302.772	18282.085
265.328	304.006	98.383	33.734	161.237	24044.141	28912.165
374.026	544.329	182.647	17.697	65.443	7548.635	7923.583
351.399	600.943	210.076	50.953	116.521	7462.531	11846.037
396.283	686.678	193.747	52.101	99.194	4547.639	7403.286
463.379	560.148	120.881	43.724	84.058	10268.416	14208.957
630.746	346.972	133.488	38.992	287.336	13149.544	16918.402
771.201	352.213	221.586	32.850	228.148	13788.227	16412.697
416.405	321.664	83.910	27.578	183.390	24188.542	27288.967
490.588	379.033	101.771	28.953	125.429	10542.667	12048.506
713.774	1364.032	366.087	55.065	186.958	15107.595	26381.911
771.264	1411.878	436.627	45.259	174.382	3980.266	5654.528
849.151	1432.827	313.490	69.085	85.029	6416.893	17975.753
902.819	1411.471	240.088	55.724	42.674	9188.247	16314.932
891.099	1334.942	278.522	59.542	132.256	4609.090	9092.595
831.898	1289.886	292.771	59.042	139.942	4899.386	9524.189
745.054	1291.385	297.035	36.080	216.116	10937.437	13533.084
584.041	874.540	263.639	34.374	262.338	18682.057	22634.713
678.337	893.104	324.806	25.281	269.234	5035.107	5568.426
719.105	762.983	298.733	39.348	200.173	8794.734	11372.826
740.841	836.625	342.512	13.028	242.700	5316.984	5457.468
1206.421	1296.492	218.391	39.270	356.234	7561.416	9767.051
1218.652	1351.821	183.444	24.677	351.302	6759.006	7438.313
1273.878	1267.423	219.251	25.590	86.457	6209.411	6884.728
1365.346	1349.042	174.647	23.881	49.761	7277.601	7959.004
1371.194	1293.859	180.168	18.371	94.916	6679.561	7038.272
1280.260	1377.934	178.783	21.658	337.132	4276.170	4600.992
632.088	571.652	111.626	50.150	229.543	9488.030	14807.055
725.424	566.599	185.436	47.525	225.785	15196.565	22504.670
790.883	615.289	262.611	38.386	228.678	13287.552	16951.710
780.345	706.370	297.752	34.967	235.537	16004.750	19530.249
1146.000	535.384	352.119	17.937	11.806	5122.228	5383.898
1153.258	437.050	357.761	6.204	280.859	4547.107	4573.899
1107.910	474.146	357.018	4.057	194.604	8914.243	8936.640
1238.232	460.672	321.929	39.069	87.370	5948.825	7662.173
1221.243	564.192	331.830	22.669	43.850	3114.808	3375.588
1268.128	526.576	300.896	38.092	96.198	10172.621	12925.532
1393.925	1032.142	269.758	30.332	41.449	5404.281	6261.402
1448.096	1012.051	257.406	30.459	42.078	4322.338	5014.360
1494.268	1062.602	226.148	19.837	32.453	5615.304	5969.533
1374.564	1091.723	247.976	33.185	33.921	4882.781	5834.324
865.274	928.145	347.512	5.577	265.334	5441.053	5466.929
908.836	967.339	343.330	12.114	60.271	5860.053	5993.514
965.737	931.703	339.113	9.931	42.062	6995.010	7101.418
849.363	857.803	349.405	8.602	324.606	4039.805	4085.764
873.627	817.628	350.674	4.437	129.868	4981.565	4996.539
942.397	792.272	351.435	5.017	249.785	7369.991	7398.336
987.438	836.938	347.475	9.158	48.784	10647.829	10785.317
345.965	397.550	135.225	35.261	150.703	16970.923	20784.293
283.165	577.964	238.789	18.013	158.221	9227.293	9702.864
783.701	476.848	205.368	45.575	288.682	9866.753	14095.768
895.786	565.936	289.715	34.413	212.403	7359.458	8920.723
881.384	486.657	271.884	24.369	304.222	7512.197	8246.940
1173.194	688.517	337.922	6.804	252.071	11026.217	11104.419
1235.041	640.705	327.053	28.898	109.570	5902.694	6742.241
1197.583	830.511	326.174	12.797	16.318	10851.268	11127.688
1273.942	816.244	319.692	15.713	41.340	10906.419	11329.817
1148.854	777.735	335.284	6.493	307.454	6057.664	6096.773
1297.296	745.338	326.580	15.797	78.838	4311.325	4480.542
1273.919	683.983	323.316	20.704	155.799	3963.209	4236.814
1575.525	836.377	282.289	9.718	36.359	6443.491	6537.307
1617.694	706.779	300.291	11.385	9.294	6375.393	6503.361
1571.045	760.015	293.860	10.528	33.824	5521.024	5615.550
1613.614	921.077	262.269	16.122	50.593	7149.213	7441.888
1641.877	828.572	275.983	10.879	1.655	5593.706	5696.074
1082.465	835.578	331.654	4.895	80.967	4558.144	4574.831
1088.313	894.244	327.233	11.282	52.201	3892.475	3969.169
1158.179	899.071	316.980	9.827	46.541	5874.180	5961.652
925.202	439.239	300.488	24.507	304.319	10402.473	11432.419
687.065	424.188	145.874	44.989	305.027	15534.447	21964.740
1238.657	1210.683	236.172	25.633	92.990	6752.824	7489.964
1294.774	1180.123	223.765	24.471	24.637	7148.881	7854.454
1157.460	1184.709	256.729	7.415	194.035	4527.884	4566.069
1263.801	1120.469	251.267	19.829	31.151	6583.441	6998.379
1199.493	1076.243	272.019	13.931	12.482	4885.328	5033.372
1106.235	1222.048	242.373	23.157	305.878	6195.757	6738.693
1119.976	1277.090	220.956	36.956	339.488	5580.536	6983.558
1506.413	1380.855	123.393	18.912	41.561	6693.698	7075.642
1557.621	1323.303	136.985	24.247	11.662	9833.428	10784.832
1416.180	1382.312	148.365	23.190	50.451	7296.148	7937.490
1745.168	426.694	186.045	64.864	234.082	6067.695	14284.553
1665.794	991.893	232.382	28.217	65.552	15542.928	17639.131
1728.285	730.182	197.169	56.828	83.827	58182.782	106337.894
1652.269	485.740	207.687	34.282	172.042	24317.570	29430.259
1586.423	561.616	264.577	33.725	173.567	8167.284	9819.799
1592.648	642.489	302.457	11.199	223.493	4916.617	5012.054
860.729	737.765	342.304	9.451	173.776	5577.597	5654.344
785.520	862.054	347.052	6.429	10.798	4707.728	4737.522
1170.022	956.066	303.999	17.864	27.466	5437.726	5713.159
1516.700	714.576	307.209	11.438	37.104	6393.640	6523.185
1526.236	646.269	306.418	17.865	127.965	4486.314	4713.588
1446.567	948.244	274.629	26.562	82.060	4025.054	4500.018
1354.149	994.562	286.665	6.058	270.976	3844.144	3865.735
1399.639	911.408	289.376	6.490	125.992	3445.165	3467.388
1361.392	937.635	289.060	7.029	297.416	3594.406	3621.622
392.112	1474.329	246.850	34.812	214.535	12794.597	15583.506
459.031	1436.363	241.340	38.263	179.544	5220.395	6648.713
620.468	1507.637	425.097	40.545	274.808	12277.482	16156.845
554.076	1462.156	338.718	59.900	225.005	8100.453	16151.967
352.739	1581.983	257.389	16.903	294.041	13092.888	13684.037
486.050	1589.497	338.259	40.020	243.874	26172.884	34176.479
509.500	470.738	91.320	43.453	78.120	13231.866	18227.313
772.540	923.374	342.589	2.626	21.767	4658.984	4663.880
819.327	961.428	343.618	4.922	262.223	4713.460	4730.902
929.499	712.409	343.065	10.547	221.495	8257.671	8399.586
1102.763	686.299	341.162	16.117	57.295	8767.893	9126.605
1089.367	609.679	350.582	9.162	72.004	14334.354	14519.594
997.219	1543.661	117.559	11.687	329.218	9047.631	9239.167
855.891	1583.901	365.047	69.261	9.801	7445.676	21026.647
683.644	1634.908	273.844	72.033	6.357	42359.984	137319.627
1146.248	1546.250	136.504	13.135	322.756	19379.236	19899.837
1064.067	1512.066	131.481	12.980	324.374	11444.503	11744.588
1281.835	1642.940	103.587	29.500	2.435	6832.432	7850.133
1221.585	1613.592	122.608	31.742	2.687	7794.329	9165.218
927.739	1567.785	239.419	74.891	137.353	10217.987	39201.308
1472.581	751.917	304.518	11.094	16.105	6745.724	6874.194
1463.548	829.082	291.349	9.401	19.084	3735.125	3785.975
1512.145	868.104	282.469	9.578	19.581	7381.373	7485.723
1315.405	866.798	301.546	15.070	41.082	4716.652	4884.639
1379.071	828.039	299.218	13.872	33.837	3312.344	3411.852
1364.440	769.248	310.368	10.134	51.114	3844.422	3905.349
1402.058	720.018	315.330	11.682	21.247	10527.902	10750.597
1407.656	855.975	291.011	10.028	28.863	3343.168	3395.032
1480.570	596.527	301.778	20.651	154.366	5946.042	6354.342
1390.274	603.254	304.735	15.308	197.656	9605.060	9958.366
1351.511	658.190	315.900	15.402	197.453	7588.699	7871.401
1371.358	1450.756	141.323	25.662	42.060	7873.440	8734.995
1291.780	1445.106	153.062	25.123	340.497	5764.527	6366.837
335.840	742.207	227.198	39.208	50.123	10070.704	12996.825
321.726	812.791	205.937	33.080	61.183	9601.763	11459.169
192.976	1214.153	237.044	3.229	331.301	60669.621	60766.091
148.809	456.923	167.609	53.583	273.129	18276.941	30786.763
92.893	838.410	155.627	37.125	262.216	183502.932	230150.323
262.652	681.010	254.350	5.474	236.873	14086.513	14151.038
283.631	990.433	250.077	2.532	24.022	5330.876	5336.086
283.277	909.360	234.139	58.932	107.258	4374.092	8475.998
598.601	469.266	63.692	29.874	298.813	9929.832	11451.440
706.527	949.638	328.301	20.373	308.637	6080.208	6485.929
389.217	825.316	173.472	14.359	89.697	6320.384	6524.190
433.941	984.925	226.177	24.381	184.309	25277.947	27752.928
350.768	921.885	201.674	20.401	156.419	11199.755	11949.263
537.151	960.947	243.782	32.917	254.877	14706.608	17519.174
673.173	1049.384	296.135	6.682	322.928	9032.448	9094.214
718.907	1005.858	313.631	27.537	323.723	6179.331	6968.784
702.506	1110.221	285.283	22.506	8.055	4134.732	4475.580
806.203	1075.768	307.279	25.921	331.716	5645.019	6276.463
797.323	1019.721	329.445	26.192	332.717	3758.744	4188.840
757.121	1122.742	280.614	19.441	349.061	3771.883	3999.931
1503.181	931.832	267.385	18.494	2.335	6615.793	6976.044
1347.520	539.917	277.958	24.355	201.473	9218.891	10119.451
1508.014	528.018	257.793	36.544	155.090	9073.577	11293.994
1468.226	463.235	221.047	39.525	164.986	7998.640	10369.733
1398.027	468.408	238.255	39.125	169.157	6578.209	8479.602
657.621	1184.632	265.976	16.513	25.521	6937.207	7235.621
603.607	1052.069	285.912	15.200	293.304	6154.436	6377.547
1308.618	1087.499	261.432	31.772	354.861	4342.678	5108.116
1299.164	1026.174	280.159	7.197	272.013	4105.916	4138.524
1570.067	988.822	250.142	16.289	355.118	7759.959	8084.468
1044.197	1185.767	245.181	24.021	7.301	5629.463	6163.228
954.018	631.661	325.617	16.950	186.514	12359.330	12920.604
1014.504	593.623	336.723	37.799	261.232	8249.086	10439.674
1048.420	795.656	340.791	16.093	70.547	6585.124	6853.698
1559.625	1055.785	226.128	22.803	349.150	7404.280	8032.021
911.436	1043.038	370.576	43.810	170.710	4764.720	6602.601
956.337	1082.761	345.576	65.601	96.911	4227.162	10232.997
860.266	1090.996	351.549	53.740	267.743	7166.707	12117.140
1319.133	427.757	261.806	38.248	76.918	6529.971	8314.891
1234.159	404.134	297.639	70.368	168.395	4160.314	12382.835
472.657	1379.380	209.650	22.279	211.440	4741.151	5123.628
431.051	1314.782	210.603	17.212	355.979	8491.106	8889.210
317.781	1393.356	217.239	24.172	55.936	18022.109	19754.176
292.468	1495.921	221.795	32.678	212.243	8890.593	10562.423
329.552	1098.713	219.213	47.822	77.924	3130.728	4662.763
412.370	1080.680	227.778	48.407	347.258	9224.974	13896.464
1268.420	981.362	286.817	14.442	33.460	5786.053	5974.860
1213.567	998.461	288.841	12.761	17.611	6183.837	6340.453
1305.743	920.961	293.023	13.413	44.323	4014.975	4127.559
1597.901	1141.305	198.704	19.673	337.177	7905.796	8395.893
759.419	1475.172	478.476	23.733	152.532	6172.565	6742.804
837.306	1496.121	355.338	72.136	98.686	6730.877	21941.633
1000.089	480.480	329.425	39.124	287.140	6086.048	7845.099
1036.863	435.297	348.183	10.384	238.999	7288.829	7410.184
1001.683	1214.515	238.905	23.735	29.530	5044.070	5510.129
959.871	1163.598	313.124	64.363	66.981	4855.437	11221.957
350.603	1162.244	215.127	52.728	124.001	3745.751	6185.245
284.651	1311.375	234.698	3.963	36.896	24163.993	24221.922
172.945	1471.565	225.751	6.373	276.531	20785.259	20914.505
820.827	1222.692	260.087	22.780	80.271	4799.072	5205.087
867.818	1182.074	312.278	54.421	313.576	9554.551	16421.686
764.193	1178.587	272.694	5.083	228.154	3532.049	3545.991
704.912	1224.140	262.423	11.721	283.786	8138.726	8312.042
988.648	1293.860	226.037	15.530	87.408	4775.028	4955.973
1027.302	1419.046	173.998	42.651	12.321	7095.740	9647.641
934.731	1300.628	232.415	2.668	256.686	4640.898	4645.936
960.454	1450.641	160.076	42.368	14.883	5620.900	7607.828
1069.554	1371.857	192.761	28.275	40.616	7647.113	8683.157
1044.903	1320.154	210.896	14.620	90.376	7526.345	7778.183
1632.511	1310.349	138.924	23.138	358.867	7078.798	7698.014
1648.458	1194.377	183.443	19.355	2.917	8875.389	9407.065
1748.606	979.960	122.241	60.322	83.704	19869.360	40130.523
1670.169	1357.644	112.936	29.882	14.064	7669.181	8845.087
922.521	1214.954	298.853	53.812	20.792	6436.277	10900.780
1156.858	1384.122	167.874	19.556	3.085	4332.570	4597.792
567.702	1405.174	307.027	54.649	249.638	7891.405	13639.046
607.378	1359.507	310.478	55.470	218.005	10364.507	18284.909
1548.751	1445.288	90.603	26.834	29.956	7242.946	8117.014
