Surface analysis

Generated: Friday 25 June 2021 16:35:21

						
Left filename	Left3_5m.jpg					
Left frame number	      0					
Plane definition points	27					
RMS plane fit (mm)	164.754					
X plane direction (unit vector)	[0.9153, 0.0000, -0.4028]					
Y plane direction (unit vector)	[0.1779, 0.8972, 0.4043]					
Z plane direction (unit vector)	[0.3614, -0.4417, 0.8212]					
Plane shift (mm)	[247.0717, -2087.7947, -2203.4589]					
						
Transformed coordinates						
X (mm)	Y (mm)	Z (mm)				
383.979	909.987	43.906				
333.880	1406.728	180.621				
892.080	1294.225	107.868				
1141.631	1599.459	130.470				
1735.681	416.399	342.120				
985.486	841.880	155.103				
1560.704	1602.452	144.817				
218.040	1622.632	79.230				
0.000	328.579	125.206				
403.662	216.110	210.014				
1772.799	1856.795	36.990				
365.172	1682.576	241.820				
1067.412	34.755	109.023				
944.174	1883.201	167.972				
1004.034	1454.488	666.947				
445.708	627.933	205.045				
1329.913	724.979	106.535				
898.763	1314.175	477.121				
607.132	1753.506	165.076				
115.510	1151.038	303.796				
1697.483	109.069	0.000				
492.598	1277.973	210.058				
1544.095	777.251	162.389				
1705.227	0.000	214.968				
604.515	984.509	238.125				
2036.896	955.237	75.090				
380.871	1075.980	142.451				
						
Triangle data						
X centre (mm)	Y centre (mm)	Z centre (mm)	Slope (deg)	Direction (deg)	Plan area (mm^2)	3D area (mm^2)
293.453	1045.668	163.384	36.271	142.918	21907.296	27172.432
276.754	1211.248	208.956	30.973	92.888	42120.290	49125.272
402.449	1253.560	177.710	19.484	243.072	23222.663	24633.257
492.661	1112.821	196.878	25.052	260.147	27697.076	30573.216
456.455	990.159	141.494	42.237	228.101	18419.404	24878.601
1825.934	457.212	210.726	59.572	104.487	54508.008	107627.331
1772.224	716.296	193.200	26.421	359.734	105963.973	118322.839
1713.898	1111.647	127.432	9.739	84.028	201852.019	204803.393
1790.133	1471.495	85.632	20.157	67.330	129193.296	137622.815
663.064	1185.569	185.350	17.360	52.515	59526.180	62367.127
827.360	1040.205	167.032	17.859	59.827	79504.110	83529.087
478.067	840.810	162.359	46.671	289.421	33401.659	48677.448
678.570	818.107	199.425	12.741	136.019	79248.043	81248.485
1712.797	175.156	185.696	86.382	273.080	3272.913	51868.549
1490.041	47.942	107.997	63.059	358.284	34648.387	76474.659
1536.563	639.543	203.681	24.923	313.247	43651.201	48133.756
1292.680	985.572	311.957	38.676	184.736	86640.931	110979.492
1369.611	1278.063	324.718	43.147	89.852	228453.896	313119.249
666.164	1448.551	284.085	36.055	290.799	94499.385	116889.053
477.870	1479.402	185.252	8.408	322.019	45111.246	45601.321
761.147	1295.458	265.016	86.968	176.895	3930.591	74309.352
1500.192	186.741	150.381	50.013	164.987	95400.482	148455.885
222.477	1393.466	187.882	25.378	1.053	38382.926	42482.558
166.496	796.535	157.636	37.043	114.548	124324.105	155758.652
836.643	1507.390	436.381	55.985	259.963	43584.008	77909.940
435.395	1614.270	195.839	25.497	124.003	32262.295	35743.408
851.780	1697.065	333.332	49.849	338.566	76129.053	118065.257
931.626	1354.296	417.312	88.908	128.061	581.211	30502.349
1127.604	533.871	123.554	7.606	109.377	134208.942	135400.311
1377.669	392.044	185.893	25.680	291.224	180536.295	200321.896
1069.160	953.694	123.169	13.386	52.882	72440.247	74463.113
1075.342	1157.897	293.783	71.554	232.399	66948.754	211583.191
638.927	292.933	174.694	8.602	91.278	140486.404	142084.633
832.869	501.523	156.391	6.833	112.501	226598.057	228218.893
283.123	390.874	180.089	11.510	279.209	85482.978	87237.484
276.562	622.166	124.719	34.031	313.392	72096.397	86995.392
1235.456	1552.133	314.078	75.103	359.069	30170.930	117358.313
1029.946	1645.716	321.796	70.118	57.414	33833.746	99485.653
1425.893	1780.816	116.593	18.264	30.428	108177.764	113916.579
1215.503	1695.037	147.753	9.019	192.047	59749.957	60497.850
305.697	1570.645	167.224	46.900	264.567	19355.132	28327.293
						
Total plan area (mm^2)	3057522.245					
Total 3D area (mm^2)	4032765.385					
						
Slope bitmap	Double click to view	Darkest: 0 degree slope	Brightest: 90 degree slope			
Slope direction bitmap	Double click to view	0 deg = red, 120 deg = green, 240 deg = blue				
Surface bitmap	Double click to view	Darkest: z = 0.000 (mm)	Lightest: z = 666.947 (mm)			
